Site,Plot,USDA_Species,Tree_Plant_Number,Leaf_Number,Canopy_Position,Leaf_Age,Sample_Name,Rep,Date,Leaf_Area_sq_cm,Mean.Tair,Mean.Tleaf,PercCV.Tleaf,Mean.RH_R,Mean.RH_S,Mean.VpdA,Mean.VpdL,PercCV.VpdL,Mean.PARi,Mean.PARo,Mean.Ci_over_Ca,PercCV.Ci_Ca,Mean.Cond,PercCV.Cond,Leaf_Absorption,Mean.Fs,Mean.qP,Mean.Fv_Prime_over_Fm_Prime,Mean.PhiPS2,Max.ETR,Max.Fs,Max.qP,Max.Fv_Prime_over_Fm_Prime,Max.PhiPS2,Meas.Photo.atCO2R.400,Meas.CiCa.atCO2R.400,Mod.Photo.atCi.388,Mod.Photo.atCi.388.timesCiCa,Est.Photo.stomata.limit,Est.Ci.colimit,Fitted.Vcmax,Fitted.Jmax,Fitted.Rd,RMSE.DEoptim,RMSE.photo
RussellRanch,Plot03,SOLY2,-9999,9,Top,-9999,RR_SOLY2_Plot3_L9T_GE,1,6/4/15,2,26.90234502,27.32318052,0.320862843,44.88492457,57.62052917,1.55241339,1.597163742,1.347922885,1999.602051,566.7665202,0.778591177,4.842970447,0.442535814,3.207258135,0.91398596,1213.172607,0.635295303,0.586600729,0.371892598,339.8403837,1213.172607,0.635295303,0.586600729,0.371892598,-9999,-9999,-9999,-9999,-9999,-9999,-9999,303.365777,5.5125151,0.391404566,8.09734456
RussellRanch,Plot04,SOLY2,-9999,10,Top,-9999,RR_SOLY2_Plot4_L10T_GE,1,6/4/15,2,27.09192276,26.98787753,0.834881805,45.63317235,58.41904576,1.485371273,1.47456576,4.094399321,1998.553792,5.999889533,0.820036086,3.135532045,0.490437138,8.898999942,0.921544607,1135.672201,0.629668633,0.528065006,0.332223618,305.937676,1135.672201,0.629668633,0.528065006,0.332223618,-9999,-9999,-9999,-9999,-9999,-9999,-9999,213.9158085,-9999,1.33684895,5.905391992
RussellRanch,Plot04,SOLY2,-9999,11,Top,-9999,RR_SOLY2_Plot4_L11T_GE,1,6/4/15,2,30.74181366,32.22246043,0.503534489,37.04121399,48.15560659,2.496639008,2.695398155,0.921809996,1999.789103,298.7984009,0.669234865,5.044934892,0.279329711,10.23010504,0.914643608,1099.482625,0.692634388,0.562445068,0.389383965,356.1092667,1099.482625,0.692634388,0.562445068,0.389383965,-9999,-9999,-9999,-9999,-9999,-9999,-9999,255.1535659,-9999,1.043661174,6.683295576
RussellRanch,Plot04,SOLY2,-9999,17,Top,-9999,RR_SOLY2_Plot4_L17T_GE,1,6/4/15,2,35.32406743,37.19498189,0.162261348,30.41453743,39.60184225,3.777148146,4.094970284,1.239558473,1999.816366,237.6311239,0.501906614,3.085743336,0.193926365,19.4700511,0.916324018,1092.778646,0.721576611,0.571256414,0.411799179,377.3119212,1092.778646,0.721576611,0.571256414,0.411799179,-9999,-9999,-9999,-9999,-9999,-9999,-9999,422.9988992,11.99374133,0.034264231,10.34199633
RussellRanch,Plot04,SOLY2,-9999,4,Top,-9999,RR_SOLY2_Plot4_L4T_GE,1,6/4/15,2,21.99864731,22.76567192,2.992803318,60.07911301,69.41683502,0.874686307,0.939887593,16.25114462,1999.561816,102.178093,0.810184567,4.859373393,0.41229483,3.723274372,0.910991964,1304.944434,0.506640408,0.636834429,0.311135658,283.3741875,1304.944434,0.506640408,0.636834429,0.311135658,-9999,-9999,-9999,-9999,-9999,-9999,-9999,173.3366938,-9999,2.226340885,5.182811479
RussellRanch,Plot05,SOLY2,-9999,12,Top,-9999,RR_SOLY2_Plot5_L12T_GE,1,6/4/15,2,30.94211833,32.04129664,0.026772357,38.14964549,49.01671601,2.435544696,2.582382599,3.067186652,1999.630493,322.9451192,0.679660923,1.722509661,0.290270336,20.36872589,0.914022476,1051.148315,0.692494738,0.555954576,0.384670152,351.5326441,1051.148315,0.692494738,0.555954576,0.384670152,-9999,-9999,-9999,-9999,-9999,-9999,-9999,253.0363745,-9999,0.950360111,6.639316492
RussellRanch,Plot05,SOLY2,-9999,18,Top,-9999,RR_SOLY2_Plot5_L18T_GE,1,6/4/15,2,35.26069514,37.12796402,0.026135028,36.67170079,45.5752945,3.421991343,3.738121215,2.395228635,1999.104818,277.6860352,0.549531904,6.363124525,0.205610156,10.50829925,0.923226206,1174.685303,0.684978696,0.555712986,0.380194755,350.84712,1174.685303,0.684978696,0.555712986,0.380194755,-9999,-9999,-9999,-9999,-9999,-9999,-9999,485.1199148,-9999,0.917445636,15.05527826
RussellRanch,Plot05,SOLY2,-9999,5,Top,-9999,RR_SOLY2_Plot5_L5T_GE,1,6/4/15,2,22.66387049,22.05334091,0.013743108,61.43355815,70.11899312,0.775122271,0.725165392,8.589160588,2088.534098,4.816334089,0.845794673,1.037273429,0.526201782,11.70490682,0.921305558,1228.170735,0.6083691,0.561709228,0.341351366,327.4739101,1228.170735,0.6083691,0.561709228,0.341351366,-9999,-9999,-9999,-9999,-9999,-9999,-9999,363.5475488,-9999,1.869578633,10.00399203
RussellRanch,Plot05,SOLY2,-9999,6,Top,-9999,RR_SOLY2_Plot5_L6T_GE,1,6/4/15,2,26.56766637,26.92126847,0.460880371,45.8806254,57.12300237,1.532629074,1.569517327,3.910978497,1998.474162,9.092791238,0.769287558,2.034467865,0.389201286,14.62670684,0.917215838,1208.795247,0.653527072,0.571931026,0.373657832,342.4616767,1208.795247,0.653527072,0.571931026,0.373657832,-9999,-9999,-9999,-9999,-9999,-9999,-9999,244.9016013,-2.8087651,0.130522586,6.539105564
SCRec,Plot5,PEAM3,3,3,Top,-9999,SCRec_Plot5_PEAM3_L3T3_GE,1,3/22/13,2,20.5687105,23.46876491,0.547077289,55.27019397,64.4972177,1.088935865,1.333158037,1.380689696,1999.712358,19.87341733,0.765026339,13.30901643,0.257844305,1.740197271,0.901356989,903.4517268,0.530835784,0.403430394,0.214187476,219.4223765,989.6820374,0.536811291,0.453776853,0.24358776,18.34349389,0.684997876,25.64662402,18.48484972,7.161774293,298,79.44705431,151.5737162,1.753854874,0.25873551,2.191651653
SCRec,Plot5,PEAM3,3,7,Top,-9999,SCRec_Plot5_PEAM3_L7T3_GE,1,3/22/13,2,35.17417853,32.88670077,0.609745831,22.78520176,28.08955029,3.750351108,3.418431673,1.948739364,1998.817976,34.91382054,0.695790179,43.60363203,0.132448788,5.047650655,0.905217618,777.9885864,0.62053361,0.382077317,0.239173096,271.2241005,925.6338501,0.623045445,0.481250637,0.299841017,14.45571452,0.521898334,32.95204752,14.45850433,18.49354319,-9999,195.4609002,-9999,2.485375249,0.429827369,0.740143475
SCRec,Plot9,PEAM3,1,ELK1N,Top,-9999,SCRec_Plot9_PEAM3_ELK1NT1shade_GE,1,3/23/13,2,24.73670033,27.3123752,0.62176449,48.09929276,53.23187419,1.713098819,1.979188403,1.589640346,1999.210693,118.3749128,0.665444266,32.11000646,0.122537178,13.46817104,0.951457731,1195.258074,0.44277313,0.418503231,0.190270867,239.1612376,1275.403972,0.523547939,0.480182774,0.251462649,13.12857757,0.510435374,27.32435961,13.37028514,13.95407447,48,107.3254221,175.9429147,1.737726712,0.649791122,3.064642444
SCRec,Plot9,PEAM3,1,ELK1N,Top,-9999,SCRec_Plot9_PEAM3_ELK1NT1shade_GE,2,3/23/13,2,32.68091456,32.13751825,0.517172081,28.4737819,33.42150688,3.228407192,3.154084793,1.891677963,1999.980937,115.2418556,0.663491356,42.47574389,0.116632809,11.30440538,0.951451695,1097.285869,0.480119383,0.384364904,0.188308777,241.5327872,1193.491089,0.553218658,0.45854747,0.254005938,14.60107208,0.501578073,32.96215316,14.75576765,18.20638551,-9999,175.8824247,-9999,0.802159073,0.301930236,5.490635134
SCRec,Plot9,PEAM3,2,1,Top,-9999,SCRec_Plot9_PEAM3_L1T2sun_GE,1,3/24/13,2,24.3590592,28.21022906,0.630326067,51.17585863,58.00645774,1.657993504,2.067687066,2.281897505,1999.736067,39.55850765,0.778572911,23.89208667,0.152955132,10.83952599,0.930401058,1240.265294,0.428089573,0.397625756,0.1726752,195.2315129,1297.845622,0.485950877,0.431602919,0.209790114,13.26045912,0.65937599,19.59621764,12.55788297,7.038334673,398,85.26382229,148.097276,2.131468717,0.879010315,2.711836053
SCRec,Plot9,PEAM3,4,ELK2,Top,-9999,SCRec_Plot9_PEAM3_ELK2T4sunshade_GE,1,3/23/13,2,22.898883,25.96090153,0.90611426,52.97593362,59.2624855,1.412964039,1.706401519,2.564414899,1999.226231,19.67770713,0.730270048,20.88584867,0.156778972,11.5577144,0.95237925,1218.801409,0.379894094,0.444336738,0.171233701,203.463237,1289.171631,0.434654994,0.491834895,0.213761495,13.64796481,0.586326631,26.3486544,15.77844621,10.57020818,258,93.46114947,148.1194295,1.297643226,0.465357387,2.707298339
SCRec,Plot9,PEAM3,4,ELK2,Top,-9999,SCRec_Plot9_PEAM3_ELK2T4sunshade_GE,2,3/23/13,2,31.88992596,32.32859421,1.012106523,29.22970677,33.55304337,3.212757149,3.272765831,4.40697458,1998.867981,19.517869,0.419359128,15.03861175,0.094557089,28.45957153,0.952375925,1110.555237,0.457164538,0.420095197,0.192150141,-9999,-9999,-9999,-9999,-9999,13.61417242,0.463953376,26.05668335,13.32166685,12.73501651,-9999,114.5560878,-9999,-4.383480322,0.036436339,0.036436339
SCRec,Plot9,PEAM3,5,1,Top,-9999,SCRec_Plot9_PEAM3_L1T5shade_GE,1,3/24/13,2,22.88000822,25.29432702,0.290728857,42.6520834,50.24582958,1.605053948,1.830154756,1.427666025,2000.5961,30.06427145,0.73602937,18.13289288,0.176473863,11.90192094,0.905196895,1276.828186,0.432492335,0.341661682,0.149663726,158.4382062,1314.828695,0.479612607,0.36468171,0.174903564,15.65321496,0.631834705,23.97908823,15.69816962,8.28091861,269,81.6461776,136.272984,1.218087665,0.422602731,2.281051068
SCRec,Plot9,PEAM3,5,1,Top,-9999,SCRec_Plot9_PEAM3_L1T5shade_GE,2,3/24/13,2,26.34690993,28.55076436,0.909554912,38.78286852,44.49316243,2.142197031,2.386267742,3.103848486,2000.029646,17.75992612,0.67148514,31.85385865,0.124806411,20.86449368,0.905171021,1208.680995,0.415235907,0.415372057,0.153252295,178.4177888,1282.003479,0.361241646,0.684211879,0.196909465,13.33308323,0.557535812,24.98495674,13.44359051,11.54136623,242,105.7599418,142.4441845,1.339175756,0.322369947,2.015844223
SCRec,Plot9,PEAM3,6,ELK6,Top,-9999,SCRec_Plot9_PEAM3_ELK6T6sun_GE,1,3/24/13,2,16.04071944,19.84528187,0.771532728,60.55481339,69.77062988,0.787722151,1.048140207,2.857167815,2000.047625,33.79120581,0.814426449,13.6188778,0.24669107,3.144737585,0.954781731,884.0041678,0.382367181,0.424128922,0.164481389,177.9280528,930.3494263,0.403111978,0.462058461,0.186330157,17.57354955,0.687152672,22.15522772,16.4601904,5.695037316,301,58.5371317,131.2911878,2.504039992,0.194978027,2.361777483
SCRec,Plot9,PEAM3,6,ELK6,Top,-9999,SCRec_Plot9_PEAM3_ELK6T6sun_GE,2,3/24/13,2,24.31727918,26.46453476,1.403510113,40.20910178,46.17520862,1.845040679,2.058934234,2.699773803,2000.18514,29.79373635,0.65317939,28.01153715,0.133356445,26.60811591,0.954805999,808.8736572,0.467444464,0.406752902,0.19366109,212.7384285,884.4554647,0.478737615,0.462692495,0.222823016,11.40597819,0.571831794,26.37570067,15.02814721,11.34755346,282,98.40933668,158.4607992,1.7968541,0.061672669,3.81455577
SCRec,Plot9,PEAM3,6,ELK6,Top,-9999,SCRec_Plot9_PEAM3_ELK6T6sun2_GE,1,3/24/13,2,23.11187744,25.05144819,0.616046823,54.65604592,61.30290222,1.269352815,1.449163835,1.74523004,1999.762736,48.58313433,0.769485849,22.90344806,0.198093493,10.05320198,0.957232159,953.5068257,0.373697644,0.421015387,0.160301658,190.3064954,986.8306275,0.422454317,0.470834069,0.19887313,18.61173593,0.643897682,27.84485026,18.32274271,9.522107545,269,96.68648169,163.4400574,2.449279155,0.557531023,2.558906445
SCRec,Plot9,PEAM3,7,1,Top,-9999,SCRec_Plot9_PEAM3_L1T7sun_GE,1,3/24/13,2,16.76043558,20.10770845,0.306075476,53.00229406,59.93575954,0.980569769,1.214391198,2.872078088,2001.177918,131.661842,0.729315165,15.29808225,0.16594834,16.4491682,0.946965607,1220.565659,0.396055671,0.414771991,0.166178141,183.6175955,1295.271566,0.431574573,0.449119389,0.193828197,15.53659473,0.635621419,21.11185448,14.72439814,6.387456335,344,55.08046296,128.9298593,1.779702769,0.439729193,2.225592773
SCRec,Plot9,PEAM3,7,1,Top,-9999,SCRec_Plot9_PEAM3_L1T7sun_GE,2,3/24/13,2,25.98127079,27.0824995,1.076124925,32.30288029,38.71398497,2.177141468,2.292115332,3.275349281,2000.246079,11.27673912,0.642513171,27.44338339,0.142763504,14.02542425,0.946992988,1168.148132,0.514946911,0.421571042,0.2208243,268.2805989,1332.063843,0.56920541,0.497386805,0.283130767,15.80452485,0.544908441,28.72927784,15.6252725,13.10400534,348,108.6815262,187.3562808,1.1496102,0.305431748,2.589440282
SCRec,Plot5,PEAM3,1,4,Top,-9999,SCRec_Plot5_PEAM3_L4T1,1,3/22/13,2,20.8625,23.94625,1.068869228,59.0875,62.2775,-9999,1.44375,1.167112046,1998.75,1100.875,-9999,-9999,0.0822625,4.253897203,0.853673485,687.2375,0.528375,0.34625,0.1825,172.2974316,763.0666667,0.513333333,0.391666667,0.202,8.7,0,12.0758393,-5.427855984,17.50369528,519,44.02062647,104.1097336,2.679584895,0.494678363,1.936457514
SCRec,Plot5,PEAM3,1,4,Top,-9999,SCRec_Plot5_PEAM3_L4T1,2,3/22/13,2,24.30333333,25.52111111,0.988055987,39.96222222,43.62666667,-9999,1.95,2.129903555,2001.333333,483.1111111,-9999,-9999,0.085944444,5.645012664,0.853673485,834.7222222,0.566,0.412222222,0.232444444,224.6029024,994.6,0.55025,0.478,0.263,10.75,0,25.89078986,-8.736730016,34.62751987,284,95.31978565,161.3528527,3.105140276,0.29436513,2.287869227
SCRec,Plot5,PEAM3,3,2,Top,-9999,SCRec_Plot5_PEAM3_L2T3,1,3/22/13,2,22.60181818,25.35636364,0.85011587,76.96090909,81.22454545,-9999,1.011818182,2.649662562,1999.272727,105.5454545,-9999,-9999,0.176090909,8.258647248,0.900388824,816.6272727,0.550727273,0.390636364,0.218909091,240.5402811,980.075,0.561,0.47575,0.26725,17.2,0,29.54406561,-7.599246969,37.14331258,251,101.2599283,163.4616711,1.581611765,0.702018301,2.492483813
SCRec,Plot5,PEAM3,3,2,Top,-9999,SCRec_Plot5_PEAM3_L2T3,2,3/22/13,2,29.75333333,29.41666667,0.657858441,43.53666667,48.78555556,-9999,2.072222222,4.544769714,1999.444444,69.55555556,-9999,-9999,0.161,4.929971387,0.900388824,817.2222222,0.610444444,0.413,0.254777778,265.2835626,942.275,0.616,0.47475,0.29475,15.85,0,29.70067598,-9.416558352,39.11723434,285,136.9398302,190.6373318,2.383023737,0.546463328,2.944372977
SCRec,Plot9,PEAM3,1,7,Top,-9999,SCRec_Plot9_PEAM3_L7T1sun_GE,1,3/23/13,2,26.05739975,28.08084059,1.119665965,39.68020058,44.9310112,2.072160361,2.291373038,2.314114815,1999.965958,21.23159313,0.647114353,33.83336664,0.117729462,18.63155875,0.938961596,935.7696303,0.457696624,0.377519561,0.175673571,206.3233011,977.4217324,0.520074222,0.421966274,0.219568599,13.39277528,0.573060039,21.73016565,12.13841231,9.59175334,-9999,89.57659366,-9999,1.295562142,0.044357291,1.172068461
SCRec,Plot9,PEAM3,2,1,Top,-9999,SCRec_Plot9_PEAM3_L1T2sun_GE,1,3/23/13,2,22.51133013,26.43050337,1.371435755,55.96427822,61.42513895,1.399994077,1.78048371,3.596213364,1999.689941,433.063342,0.715222731,26.36259253,0.127470897,9.644874606,0.938975786,952.2464904,0.472694789,0.372982485,0.178860572,207.4250712,1043.267741,0.520038953,0.424818663,0.220935256,12.70444753,0.591288534,19.90956793,11.57112896,8.338438968,46,76.20467651,153.4078884,1.954993811,0.915375382,2.6823652
SCRec,Plot9,PEAM3,2,8,Top,-9999,SCRec_Plot9_PEAM3_L1T8sunshade,1,3/24/13,2,25.56062603,27.72712064,1.489801013,44.40625572,51.28561592,1.819512458,2.05018413,4.30780367,2000.636474,17.93872261,0.702271694,27.90298769,0.16952236,18.19786087,0.949880914,982.2707366,0.476529901,0.431392695,0.209928437,253.6842936,1051.278035,0.554404394,0.481366492,0.266898669,16.82722648,0.598142575,30.36276128,17.70719748,12.6555638,49,124.6484215,184.0191901,2.451482073,0.627872051,3.09791928
SCRec,Plot9,PEAM3,8,1,Top,-9999,SCRec_Plot9_PEAM3_L1T8shade,1,3/24/13,2,16.85006619,20.60143948,1.340983125,47.32043171,54.29022121,1.122360031,1.39026444,2.913527953,2000.920013,24.36334694,0.722458491,19.79351192,0.147257976,14.80338229,0.949889624,1118.46199,0.324474256,0.437667785,0.144408227,175.4152812,1132.824544,0.390063816,0.473358037,0.184615759,14.54942747,0.617728324,24.19776267,16.11589307,8.081869602,34,66.4653181,126.93482,2.715475511,0.314516187,2.198258601
SCRec,Plot9,PEAM3,8,1,Top,-9999,SCRec_Plot9_PEAM3_L1T8shade,2,3/24/13,2,25.01866055,26.74933672,1.489571287,34.76051044,40.4795413,2.062903325,2.239050606,4.680539694,2000.340775,119.5657735,0.634811591,34.42908178,0.123934122,20.31349359,0.949884633,911.1166687,0.476686512,0.41247664,0.200372031,250.8002302,974.8928426,0.55871779,0.472104506,0.26393124,14.50897225,0.530098172,26.70137278,13.88666068,12.81471211,332,100.9016939,172.8237649,1.650296553,0.329945377,2.411622286
Shafter,Plot01,SOTU,-9999,1,Top,-9999,Shafter_SOTU_Plot1_L1T_GE,1,6/10/15,2,24.80481021,23.84573619,0.552108076,73.1246109,76.42448171,0.652137015,0.565509655,11.07735219,1999.453084,309.6369426,0.915553949,1.574885951,0.284177571,6.545893265,0.809258317,835.2747803,0.549566332,0.461931818,0.254125279,205.5987918,835.2747803,0.549566332,0.461931818,0.254125279,-9999,0.7,-9999,-9999,-9999,-9999,-9999,205.2195882,-9999,3.907183351,6.75741531
Shafter,Plot01,SOTU,-9999,10,Top,-9999,Shafter_SOTU_Plot1_L10T_GE,1,6/10/15,2,29.44135984,29.37148539,0.321523838,70.46143341,72.63899485,1.120644734,1.112367564,6.96713178,1998.972168,13.23434162,0.67785968,16.32411972,0.123426864,22.46255835,0.817828941,1075.652039,0.463346203,0.505673449,0.233861232,191.1663593,1075.652039,0.463346203,0.505673449,0.233861232,-9999,0.7,-9999,-9999,-9999,-9999,-9999,271.5304463,-9999,3.211272196,8.386528224
Shafter,Plot01,SOTU,-9999,11,Top,-9999,Shafter_SOTU_Plot1_L11T_GE,1,6/10/15,2,29.42676888,29.63171311,0.226426339,72.43937836,74.27143555,1.085007068,1.109577652,3.270865502,1998.596045,9.412942505,0.970740536,29.86920795,0.103349409,22.27567435,0.86245287,960.7452881,0.434283823,0.409913973,0.17950993,-9999,-9999,-9999,-9999,-9999,6.146645843,0.734870983,10.59505732,6.361572471,4.233484846,-9999,71.93227003,-9999,6.004172081,0.018393281,2.665793124
Shafter,Plot01,SOTU,-9999,18,Top,-9999,Shafter_SOTU_Plot1_L18T_GE,1,6/10/15,2,34.24559784,34.57167816,-9999,49.70370865,51.96980667,2.650992411,2.700750944,-9999,1998.748535,10.89411736,0.581193858,-9999,0.067780048,-9999,0.850172275,1036.4021,0.530843269,0.495171275,0.262858339,223.3350361,1036.4021,0.530843269,0.495171275,0.262858339,-9999,0.7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
Shafter,Plot01,SOTU,-9999,19,Top,-9999,Shafter_SOTU_Plot1_L19T_GE,1,6/10/15,2,34.21750895,34.3180186,0.041444785,49.85651906,52.30754089,2.594447289,2.609639819,0.264567277,1999.249267,4.62232097,0.611041062,3.144263805,0.075869229,7.746029989,0.827743906,862.2838135,0.607943238,0.481330214,0.29265044,242.1479976,862.2838135,0.607943238,0.481330214,0.29265044,-9999,0.7,-9999,-9999,-9999,-9999,-9999,264.083568,-9999,1.413463023,6.809840199
Shafter,Plot01,SOTU,-9999,20,Top,-9999,Shafter_SOTU_Plot1_L20T_GE,1,6/10/15,2,34.42161179,34.37329292,0.250456874,48.58860779,51.53063107,2.643951481,2.636627389,0.980114039,1999.125061,520.4997101,1.087885583,39.2735441,0.09126487,4.98793009,0.834172342,1199.605499,0.303941885,0.383250848,0.116841419,-9999,-9999,-9999,-9999,-9999,7.389337991,0.652163904,12.69983593,5.043042668,7.656793265,-9999,124.9516645,-9999,7.471104819,0.049908453,2.479350693
Shafter,Plot01,SOTU,-9999,7,Top,-9999,Shafter_SOTU_Plot1_L7T_GE,1,6/10/15,2,24.36470718,24.66450844,0.562782373,72.57661133,76.52876587,0.7461214,0.773987464,3.282436045,1999.266211,5.31011877,0.958572399,16.1683489,0.240871831,18.89494097,0.864356333,1150.547217,0.278760415,0.435921968,0.121611127,-9999,-9999,-9999,-9999,-9999,8.698872983,0.821819115,2.676511937,1.746649848,0.929862089,-9999,19.98364572,-9999,3.736603967,0.044563218,4.577570957
Shafter,Plot02,SOTU,-9999,12,Top,-9999,Shafter_SOTU_Plot2_L12T_GE,1,6/10/15,2,29.64265347,29.16301823,0.009401995,69.12775422,71.3209877,1.139715692,1.083102696,1.752137954,2000.827881,4.516108513,0.806024018,0.544188077,0.127838445,8.535877183,0.825720764,922.9885254,0.511997227,0.458687414,0.234998467,194.1181888,922.9885254,0.511997227,0.458687414,0.234998467,-9999,0.7,-9999,-9999,-9999,-9999,-9999,225.9831652,-9999,2.043795783,6.383988792
Shafter,Plot02,SOTU,-9999,2,Top,-9999,Shafter_SOTU_Plot2_L2T_GE,1,6/10/15,2,24.94877752,24.27684784,0.415320778,68.29616038,71.95006053,0.826224313,0.764377201,2.220027127,1999.347453,399.9445292,0.826653062,4.133053275,0.23195906,12.28760928,0.865131077,1075.033122,0.520300921,0.504514488,0.262866773,227.3376302,1075.033122,0.520300921,0.504514488,0.262866773,-9999,0.7,-9999,-9999,-9999,-9999,-9999,257.2859615,-9999,3.062616491,7.542958807
Shafter,Plot02,SOTU,-9999,21,Top,-9999,Shafter_SOTU_Plot2_L21T_GE,1,6/10/15,2,34.42897034,34.74834824,0.462608336,49.20425034,51.67772293,2.693093531,2.742327448,1.459671697,1999.147095,588.7869568,0.594657014,4.287250157,0.073658458,5.139674774,0.831391998,862.9077149,0.531900117,0.440724323,0.234439831,194.8273302,862.9077149,0.531900117,0.440724323,0.234439831,-9999,0.7,-9999,-9999,-9999,-9999,-9999,270.8612888,-9999,0.295520242,6.960658285
Shafter,Plot02,SOTU,-9999,23,Top,-9999,Shafter_SOTU_Plot2_L23T_GE,1,6/10/15,2,39.00658036,39.24911118,0.260055713,37.4928875,40.36911202,4.237536849,4.2838236,0.584740826,1999.288086,359.0013123,0.642213963,4.187176539,0.069802662,5.057736887,0.845841213,1034.07135,0.355480189,0.357865873,0.127267436,107.6094024,1034.07135,0.355480189,0.357865873,0.127267436,-9999,0.7,-9999,-9999,-9999,-9999,-9999,254.2735344,-9999,2.617806006,6.918865286
Shafter,Plot02,SOTU,-9999,24,Top,-9999,Shafter_SOTU_Plot2_L24T_GE,1,6/10/15,2,39.18084717,39.06221771,0.029872715,35.70211601,38.58627892,4.334913137,4.312392125,0.22634637,1999.04657,519.3321228,1.441802089,73.66270039,0.070196674,7.467558549,0.839879648,903.4561768,0.176402967,0.223611127,0.039446093,-9999,-9999,-9999,-9999,-9999,4.496085071,0.69080494,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
Shafter,Plot02,SOTU,-9999,3,Top,-9999,Shafter_SOTU_Plot2_L3T_GE,1,6/10/15,2,24.79207954,24.97458038,1.337440952,68.09431152,72.47113953,0.881871932,0.89949197,5.457842178,1999.287695,4.634990787,0.962156332,14.9601493,0.234273254,4.110633109,0.863934544,1046.272436,0.334067528,0.416216513,0.13934745,-9999,-9999,-9999,-9999,-9999,7.955975802,0.840105092,1.858779991,1.223389052,0.63539094,-9999,15.46897764,-9999,3.010364675,0.036506343,4.407736536
Shafter,Plot03,SOTU,-9999,17,Top,-9999,Shafter_SOTU_Plot3_L17T_GE,1,6/10/15,2,34.17320633,34.60066223,-9999,51.3025856,53.54395676,2.570801993,2.636041604,-9999,1997.934937,8.91804409,0.555186791,-9999,0.06842078,-9999,0.852268667,797.3533936,0.66036772,0.484181257,0.319737673,272.2210329,797.3533936,0.66036772,0.484181257,0.319737673,-9999,0.7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
Shafter,Plot03,SOTU,-9999,6,Top,-9999,Shafter_SOTU_Plot3_L6T_GE,1,6/10/15,2,24.48082479,24.63974571,1.132175885,73.60046896,76.64035034,0.734870843,0.749801588,9.735705935,1999.314616,631.8527425,0.828137037,6.183894362,0.193880363,24.36231569,0.820266765,1118.07961,0.483665967,0.524153825,0.25118112,205.9597326,1118.07961,0.483665967,0.524153825,0.25118112,-9999,0.7,-9999,-9999,-9999,-9999,-9999,235.3806068,-9999,2.761736252,6.873491312
Shafter,Plot03,SOTU,-9999,9,Top,-9999,Shafter_SOTU_Plot3_L9T_GE,1,6/10/15,2,29.57932409,29.16947746,0.010230355,68.41846975,70.41886393,1.181335969,1.132985956,1.405400805,2000.113607,186.3984629,0.718936314,4.56644849,0.110824011,13.67880625,0.863018888,911.3581746,0.633432129,0.49936045,0.316951676,273.5521039,911.3581746,0.633432129,0.49936045,0.316951676,-9999,0.7,-9999,-9999,-9999,-9999,-9999,248.6429196,-9999,2.630157843,7.015877192
Shafter,Plot04,SOTU,-9999,13,Top,-9999,Shafter_SOTU_Plot4_L13T_GE,1,6/10/15,2,29.71827316,29.48777723,0.243570953,66.77453614,69.23219109,1.262031979,1.234485642,3.000600232,1998.571442,487.8925018,0.674207194,28.70302488,0.127240247,32.96499887,0.821650435,855.3889313,0.570599785,0.487066628,0.278020711,228.2709432,855.3889313,0.570599785,0.487066628,0.278020711,-9999,0.7,-9999,-9999,-9999,-9999,-9999,250.8104396,-9999,2.844382887,11.25345499
Shafter,Plot04,SOTU,-9999,14,Top,-9999,Shafter_SOTU_Plot4_L14T_GE,1,6/10/15,2,29.67488022,29.6720665,0.292226541,66.07297668,68.78272247,1.305034279,1.304720798,1.748804401,1999.613696,2.115166783,0.997032632,20.14638538,0.131507255,8.525664377,0.835943642,869.9834717,0.428307265,0.388615568,0.167447678,-9999,-9999,-9999,-9999,-9999,5.283422761,0.816816772,-1.008025601,-1.206283141,0.19825754,-9999,-9999,-9999,2.158516885,0.105998752,4.527839992
Shafter,Plot04,SOTU,-9999,15,Top,-9999,Shafter_SOTU_Plot4_L15T_GE,1,6/10/15,2,34.26401711,34.42803002,0.313920529,50.93214417,53.41752434,2.550620527,2.575549834,1.342798788,2000.880188,4.170865059,0.592015654,2.876263526,0.078123869,11.97852155,0.851564313,868.0591126,0.547624002,0.440544219,0.241357814,205.6245428,868.0591126,0.547624002,0.440544219,0.241357814,-9999,0.7,-9999,-9999,-9999,-9999,-9999,279.5653752,-9999,2.183823066,7.48302598
Shafter,Plot04,SOTU,-9999,25,Top,-9999,Shafter_SOTU_Plot4_L25T_GE,1,6/10/15,2,39.02453232,39.11598206,-9999,34.11039352,37.08765411,4.443790721,4.461153313,-9999,1998.539917,490.3652039,0.580776543,-9999,0.069386191,-9999,0.85379324,801.0167847,0.516013946,0.359880939,0.185703583,158.4367144,801.0167847,0.516013946,0.359880939,0.185703583,-9999,0.7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
