Obs,Curve,HHMMSS,FTime,EBal?,Photo,Cond,Ci,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs
1,C1,11:24:58,304.5000087,0,14.34300451,0.330896485,287.7909288,7.955174202,2.521513729,38.45664597,6,1.420000017,1,2.840000033,38.04005432,38.45664597,38.25203323,398.9822998,378.1491699,34.10020065,43.23874664,50.85455704,64.48322296,499.7207947,1500.990601,1770.459961,99.5007782,2.970871925,-0.812096596,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832867991,0.007955174,311.606646,311.1900543,240.1584907,-1.349419558,6.823802668,68.58039497,25.34164832,38.24835014,6.747400933,0.296366035,4.302288939,2.445111993,0.18804969,28.63542138,0.76105133,64.94438756,371.3311925,0.025085359
2,C1,11:27:33,460.0000087,0,10.06373574,0.330294574,221.4624558,7.867987802,2.497204022,38.48852921,6,1.420000017,1,2.840000033,38.06703186,38.48852921,38.2821846,300.4786682,285.6947937,34.56705475,43.60305786,51.47348404,64.92980957,499.6624756,1500.521729,1736.304077,99.49667358,3.878556252,-0.817921638,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832770793,0.007867988,311.6385292,311.2170319,240.0834712,-1.306296163,6.835563238,68.7014248,25.09836694,38.27778053,6.758150605,0.295883102,4.338359215,2.419791389,0.187738601,22.03477768,0.775171479,65.32659481,280.9109757,0.023403485
3,C1,11:30:08,614.5000087,0,5.126532443,0.330459981,157.7296582,7.78357818,2.468835878,38.49458313,6,1.420000017,1,2.840000033,38.07122803,38.49458313,38.28672409,200.2298737,192.2762451,34.97452927,43.91127777,52.0667038,65.37207794,499.6307983,1500.241333,1760.69043,99.495224,4.65126133,-0.821324348,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832717997,0.007783578,311.6445831,311.221228,240.0386079,-1.263821422,6.837798296,68.72488971,24.81361194,38.28290558,6.760024085,0.296015832,4.368962418,2.391061667,0.1878241,15.69334767,0.820328367,65.72745412,189.8393371,0.017749426
4,C1,11:32:43,769.5000087,0,-0.044112558,0.330920062,95.5415207,7.692630285,2.436337872,38.5241394,6,1.420000017,1,2.840000033,38.09309006,38.5241394,38.31260681,100.1560287,99.29176331,35.51791763,44.34606934,52.81583405,65.94329071,499.63974,1499.860718,1806.776123,99.49881744,5.092438698,-0.839119911,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8327329,0.00769263,311.6741394,311.2430901,239.9777095,-1.219036521,6.848719329,68.83216811,24.48609878,38.30861473,6.769428963,0.296384948,4.412381457,2.357047506,0.188061874,9.506268326,0.962230073,66.22772528,99.3127323,-0.000294169
5,C1,11:35:18,925.0000087,0,-2.632307802,0.34286597,64.31970875,7.651977994,2.347946098,38.39518356,6,1.420000017,1,2.840000033,37.98323822,38.39518356,38.18093491,50.40563965,53.07883835,35.97884369,44.75622177,53.82104111,66.95146942,499.6597595,1498.720703,1721.749023,99.49979401,5.238137245,-0.856698036,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832766266,0.007651978,311.5451836,311.1332382,239.7953071,-1.197581552,6.801180945,68.35371885,23.59749708,38.18921089,6.725844722,0.305931624,4.453234847,2.272609875,0.194214698,6.399797772,1.211776873,67.34969955,54.33011141,-0.032631102
6,C1,11:37:53,1079.500009,0,13.17846354,0.349972068,301.2021945,7.534812263,2.270028504,38.28653336,6,1.420000017,1,2.840000033,37.89730453,38.28653336,38.07121658,400.066864,380.7946472,36.50053406,45.14088058,54.85435867,67.83964539,499.6108093,1500.635498,1698.140015,99.4956665,3.058327675,-0.8621912,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832684682,0.007534812,311.4365334,311.0473045,240.1016743,-1.130640904,6.761350505,67.95623108,22.8153505,38.09191895,6.690511877,0.311576608,4.491322,2.199189877,0.197855727,29.9683131,0.790983268,68.3182059,374.5302368,0.024038887
7,C1,11:40:28,1235.000009,0,13.91270425,0.348668999,296.8200957,7.406720416,2.238412749,38.2881813,6,1.420000017,1,2.840000033,37.8780632,38.2881813,38.05538177,400.1763,380.0880737,36.9756279,45.4658165,55.62572861,68.39810944,499.6332703,1500.726685,1831.679565,99.49321747,3.116005898,-0.874810219,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832722117,0.00740672,311.4381813,311.0280632,240.1162642,-1.067938503,6.761953117,67.96396065,22.49814415,38.08312225,6.687325197,0.310543352,4.523540368,2.163784829,0.197189117,29.53158633,0.780924518,68.74396124,373.4746404,0.02560855
8,C1,11:43:03,1389.500009,0,20.66492009,0.349794117,445.9598596,7.390480502,2.226564857,38.32765961,6,1.420000017,1,2.840000033,37.93693542,38.32765961,38.10749435,599.2947998,569.4248047,37.26198578,45.73125839,55.87662506,68.57660675,499.6300049,1500.356079,1809.56604,99.49077606,0.885903358,-0.884400368,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832716675,0.007390481,311.4776596,311.0869354,240.0569673,-1.057338369,6.776403245,68.1108693,22.37961091,38.13229752,6.705156285,0.311435553,4.549838388,2.155317897,0.197764721,44.36889253,0.783176033,68.97986015,559.6016914,0.02547282
9,C1,11:45:38,1544.500009,0,26.69476777,0.334553049,690.6094589,7.180490185,2.250168137,38.44577026,6,1.420000017,1,2.840000033,38.00969315,38.44577026,38.20103073,899.9534302,860.4735718,37.70501709,45.93244934,56.31538391,68.60468292,499.5973816,1500.276367,1719.429565,99.48580933,-3.509421349,-0.885983467,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832662303,0.00718049,311.5957703,311.1596931,240.0442134,-0.956567468,6.819795034,68.55043026,22.61798091,38.2277317,6.739878732,0.299295884,4.569626897,2.170251835,0.18993733,68.70584095,0.802592295,68.69029934,847.7841577,0.021628991
10,C1,11:48:13,1700.000009,0,30.09126241,0.332346383,954.3889077,7.081390878,2.232260904,38.42155838,6,1.420000017,1,2.840000033,37.98659897,38.42155838,38.17842102,1199.245361,1153.29895,37.91044617,46.02347565,56.69387054,68.82689667,499.6023254,1500.562134,1717.869385,99.48443604,-9.312766075,-0.862278938,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832670542,0.007081391,311.5715584,311.136599,240.089936,-0.905081368,6.810880423,68.46176844,22.4382928,38.20407867,6.731258387,0.297528585,4.578619519,2.152638867,0.188798628,94.94684224,0.827529504,68.87714014,1138.995005,0.018196744
11,C1,11:50:48,1854.500009,0,31.99758261,0.332764239,1230.413364,7.087374725,2.230908481,38.49208069,6,1.420000017,1,2.840000033,38.07250214,38.49208069,38.24717331,1500.714478,1449.952026,38.18370056,46.30016708,56.83614731,68.91635895,499.6677856,1499.447266,1778.367554,99.48054504,-15.25807858,-0.86950779,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832779643,0.007087375,311.6420807,311.2225021,239.9115571,-0.907851506,6.836874339,68.72574266,22.42557558,38.28229141,6.75979955,0.29786343,4.605965857,2.153833693,0.189014359,122.4021921,0.848589017,69.0094484,1434.741908,0.015390472
1,C2,12:32:06,199.9999997,0,19.6977024,0.399850144,274.2237172,7.107832847,1.903270442,37.63750076,6,1.420000017,1,2.840000033,37.40972519,37.63750076,37.48138809,399.6479492,372.857605,38.38389206,46.50836945,59.19182587,71.72406769,500.5067139,1500.506226,1772.749023,99.43022919,3.669974804,-0.906342387,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834177856,0.007107833,310.7875008,310.5597252,240.0809907,-0.888203001,6.527608275,65.65013808,19.14176863,37.52361298,6.487324486,0.350502141,4.624337833,1.862986653,0.223020463,27.26612705,0.735464997,72.92276557,363.4942606,0.039516743
2,C2,12:34:41,355.4999997,0,14.19792626,0.400607318,209.853429,6.973183847,1.862338309,37.82122421,6,1.420000017,1,2.840000033,37.59612656,37.82122421,37.6583786,300.4386902,281.0699463,39.61891174,47.58007813,60.47780609,72.63271332,500.5346375,1499.732056,1798.210449,99.42634583,4.575492382,-0.921246409,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834224396,0.006973184,310.9712242,310.7461266,239.9571235,-0.819975227,6.593051611,66.31091142,18.73083329,37.70867538,6.552893869,0.351083817,4.730713302,1.822180567,0.223397273,20.86495961,0.746623507,73.75012501,274.3209321,0.038170577
3,C2,12:37:17,511.4999997,0,7.944130463,0.399646382,148.6267582,6.703070115,1.793671239,37.75230026,6,1.420000017,1,2.840000033,37.53464127,37.75230026,37.59725189,200.390625,189.3449249,40.37573624,48.02598953,61.83757401,73.55613708,500.4656677,1500.169434,1734.615112,99.4203949,5.088157177,-0.920479655,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834109446,0.00670307,310.9023003,310.6846413,240.027104,-0.679490225,6.568434084,66.06727011,18.04128058,37.64347076,6.529725928,0.35034556,4.774762845,1.754963083,0.222919034,14.77653099,0.784952426,74.61299235,185.5686658,0.031941564
4,C2,12:39:52,666.4999997,0,1.123213616,0.410228036,90.7323872,6.504365011,1.701042198,37.62615967,6,1.420000017,1,2.840000033,37.39857101,37.62615967,37.46945953,100.4636612,98.35009003,41.08874512,48.50858307,63.3966217,74.84329987,500.4568176,1499.7771,1789.53833,99.4163208,5.444282055,-0.920700908,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834094696,0.006504365,310.7761597,310.548571,239.9643306,-0.579810682,6.523587054,65.61887426,17.11029119,37.51236534,6.483357764,0.358451041,4.822544856,1.660812908,0.228171718,9.020280113,0.922545035,75.83700345,97.81616807,0.00870829
5,C2,12:42:28,822.4999997,0,-2.224813374,0.432437944,60.48141669,6.620214521,1.654039626,37.49276733,6,1.420000017,1,2.840000033,37.30690384,37.49276733,37.33459473,50.49531174,52.74396896,40.95594025,48.50776291,63.50610733,75.21608734,500.4685364,1499.2146,1825.699463,99.41525269,5.47729063,-0.92987144,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834114227,0.006620215,310.6427673,310.4569038,239.8743306,-0.63413683,6.476451133,65.14544758,16.63768467,37.39983559,6.443787456,0.375293217,4.822411507,1.621375949,0.239100188,6.012775323,1.146698246,76.50019837,53.80153869,-0.031634535
6,C2,12:45:04,978.4999997,0,18.49646192,0.423911689,287.0693587,6.42506745,1.633108168,37.49007797,6,1.420000017,1,2.840000033,37.26544952,37.49007797,37.32998657,399.920105,374.8562927,41.38155365,48.7096138,64.31280518,75.6989212,500.4411621,1499.839722,1806.07373,99.41355133,3.725215435,-0.940747142,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834068604,0.006425067,310.640078,310.4154495,239.9743501,-0.538611656,6.47550386,65.13703387,16.42742007,37.37776375,6.436050688,0.368854709,4.842395692,1.593654996,0.234920158,28.53858443,0.765811764,76.73118208,366.0639606,0.038770694
7,C2,12:47:40,1134.5,0,19.48200839,0.420829855,281.3514809,6.394195387,1.635194055,37.55695343,6,1.420000017,1,2.840000033,37.30467224,37.55695343,37.39181519,400.0147095,373.794281,41.63642883,48.92678452,64.57050323,75.87605286,500.4980469,1500.014282,1708.632813,99.41182709,3.823146343,-0.926483989,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834163411,0.006394195,310.7069534,310.4546722,240.0022798,-0.526559962,6.499095097,65.37547179,16.44868727,37.43081284,6.454659424,0.366519212,4.863901042,1.590758382,0.233404585,27.96966477,0.752690705,76.75848019,364.5334673,0.041022553
8,C2,12:50:15,1289,0,28.4327898,0.423807312,426.4053515,6.50608574,1.653336056,37.61756897,6,1.420000017,1,2.840000033,37.40983582,37.61756897,37.46163559,599.6049194,561.1414795,41.54414749,48.96207047,64.06063843,75.49232483,500.4797974,1499.401367,1755.420776,99.40769196,1.467250347,-0.925351024,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834132996,0.006506086,310.767569,310.5598358,239.9042134,-0.578415503,6.520542474,65.59394294,16.63187247,37.51370239,6.483829194,0.368775682,4.867206418,1.616622776,0.234868869,42.38797183,0.759889203,76.5961342,547.6258929,0.039768788
9,C2,12:52:51,1445.5,0,35.7157395,0.426720083,677.6488132,6.784579059,1.714438638,37.60180664,6,1.420000017,1,2.840000033,37.41053772,37.60180664,37.44229507,900.4768677,850.7365112,40.55226135,48.29360199,62.52150726,74.45797729,500.4503174,1498.890015,1590.461426,99.40283203,-2.749546528,-0.905487895,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834083862,0.006784579,310.7518066,310.5605377,239.822397,-0.719846224,6.514959445,65.54098421,17.24738222,37.50617218,6.481174511,0.370979149,4.800520807,1.680653704,0.236299087,67.36021115,0.796543706,75.74133674,833.7589592,0.032445323
10,C2,12:55:27,1601.5,0,39.64640749,0.409981445,938.7452521,6.764616243,1.769855866,37.70007324,6,1.420000017,1,2.840000033,37.47737122,37.70007324,37.53340149,1200.283081,1143.477539,40.36885452,48.08891296,62.01208878,73.87106323,500.460968,1499.360107,1753.23645,99.39874268,-8.263095856,-0.897446513,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834101613,0.006764616,310.8500732,310.6273712,239.8976118,-0.713375687,6.549833351,65.8945292,17.80561623,37.58872223,6.510328088,0.358262755,4.779977485,1.730350603,0.228049651,93.31009775,0.820956442,74.96027222,1124.631536,0.026425593
11,C2,12:58:02,1756,0,41.74987284,0.403697418,1213.298084,6.797462015,1.802741976,37.72757339,6,1.420000017,1,2.840000033,37.52516556,37.72757339,37.55839157,1500.762695,1438.983765,40.09799194,47.85721207,61.43416595,73.31665802,500.4746094,1498.910278,1742.787964,99.3973465,-14.23819351,-0.897423625,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834124349,0.006797462,310.8775734,310.6751656,239.8256392,-0.727998124,6.559621866,65.99393342,18.13672135,37.62636948,6.523661426,0.353454876,4.75687989,1.766781536,0.224933479,120.59861,0.84316315,74.48551519,1419.137875,0.021913028
1,C3,14:05:28,5802.5,0,28.00415667,0.588309708,266.864776,7.076360376,1.359057968,37.33322525,6,1.420000017,1,2.840000033,37.17341995,37.33322525,37.08106232,400.3396301,363.6791992,42.89845276,50.95023346,66.95500183,79.52141571,500.4471741,1499.126343,1534.311035,99.34017944,4.451343536,-0.985382915,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834078623,0.00707636,310.4832253,310.32342,239.8602095,-0.864717147,6.420463302,64.63108219,13.68084873,37.2533226,6.392581444,0.487353744,5.061405335,1.331176109,0.312299902,26.51039474,0.733791695,81.38930895,350.3673643,0.065052833
2,C3,14:08:03,5957,0,20.28274041,0.600791568,204.5986915,6.966633546,1.314676013,37.3310585,6,1.420000017,1,2.840000033,37.17575836,37.3310585,37.08105087,300.2432861,273.6390381,43.46502304,51.38862991,67.83058167,80.19548798,500.4257202,1499.842041,1572.103882,99.3416214,5.285907745,-0.979649425,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834042867,0.006966634,310.4810585,310.3257584,239.9747212,-0.806368566,6.41970583,64.62251914,13.23388923,37.25340843,6.392611338,0.495888235,5.105029817,1.28758152,0.317909672,20.32516575,0.747695552,82.05616553,263.9975947,0.063043147
3,C3,14:10:50,6124.5,0,11.69814236,0.566786641,142.5362951,6.645132957,1.315947411,37.33966827,6,1.420000017,1,2.840000033,37.12577057,37.33966827,37.08016586,200.2952423,184.7973022,43.85301971,51.41067123,68.61538696,80.44143677,500.4334106,1501.178345,1532.184204,99.33285522,5.684329987,-0.984795451,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834055684,0.006645133,310.4896683,310.2757706,240.1885298,-0.647575079,6.422716174,64.65852773,13.24785649,37.23271942,6.385409076,0.472490424,5.106768763,1.278640313,0.302542009,14.15853717,0.771311558,81.86747613,179.2365656,0.053432032
4,C3,14:13:25,6279,0,2.125182959,0.579592181,88.80765381,6.694338471,1.301148283,37.34273911,6,1.420000017,1,2.840000033,37.12648392,37.34273911,37.08265686,101.0563889,97.72428131,43.95906067,51.57078934,68.78063202,80.68878174,500.4728699,1500.425903,1561.975586,99.33223724,5.88867569,-0.976109385,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83412145,0.006694338,310.4927391,310.2764839,240.0681392,-0.674593574,6.423790164,64.66974209,13.09895275,37.23461151,6.386067458,0.481356171,5.122641881,1.263425577,0.308360634,8.821462937,0.908757298,82.13989451,96.71407111,0.018049318
5,C3,14:16:01,6435.5,0,-2.888117871,0.582529214,59.69618456,6.783875873,1.313084205,37.34493637,6,1.420000017,1,2.840000033,37.0982132,37.34493637,37.08149338,48.5463295,51.58921814,43.74462891,51.45906067,68.55166626,80.6399765,500.4737244,1501.25647,1381.051147,99.33089447,5.810066223,-0.978325725,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834122874,0.006783876,310.4949364,310.2482132,240.2010298,-0.723584796,6.424558729,64.67835374,13.21929307,37.22157478,6.381532323,0.483380234,5.111474525,1.270057798,0.309689785,5.929675409,1.157144588,81.9946642,52.96209106,-0.044713162
6,C3,14:18:45,6599.5,0,27.16158994,0.575883556,269.4158692,6.792086354,1.327348497,37.34168243,6,1.420000017,1,2.840000033,37.12549973,37.34168243,37.07847977,400.5464172,365.0079346,43.57941055,51.30513763,68.18871307,80.27672577,500.4280396,1500.168701,1476.662109,99.32868958,4.526100159,-0.967263103,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834046733,0.006792086,310.4916824,310.2754997,240.0269868,-0.725252878,6.423420587,64.66833112,13.36319348,37.23359108,6.385712376,0.478795391,5.09607209,1.289640286,0.306679435,26.76072523,0.738109623,81.76201443,352.0966156,0.063073208
7,C3,14:21:21,6756,0,28.23391154,0.566895237,262.2144339,7.104303892,1.407234857,37.34621429,6,1.420000017,1,2.840000033,37.06864166,37.34621429,37.08288956,399.8015442,362.8592529,42.4295578,50.51708603,66.59922791,79.29258728,500.4309082,1501.020508,1468.880493,99.32819366,4.528114319,-0.962635875,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834051514,0.007104304,310.4962143,310.2186417,240.1632759,-0.893173142,6.425005762,64.68461295,14.16752692,37.20742798,6.376614185,0.472565889,5.017770904,1.35884328,0.302591515,26.04528607,0.722634001,80.62606946,349.4382036,0.06514426
8,C3,14:23:57,6911.5,0,40.40352461,0.582387643,404.6956687,7.373460418,1.428170449,37.34585953,6,1.420000017,1,2.840000033,37.11648941,37.34585953,37.08353043,599.7873535,546.5132446,41.91436005,50.31015015,65.61814117,78.75308228,500.4294128,1500.181152,1486.273682,99.31815338,2.766273499,-0.959511638,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834049021,0.00737346,310.4958595,310.2664894,240.028979,-1.025717541,6.424881658,64.68990249,14.37975234,37.23117447,6.38487153,0.48328275,4.996711209,1.388160321,0.309625764,40.1936265,0.740504778,80.42856342,527.3073441,0.06162625
9,C3,14:26:33,7067.5,0,50.83337371,0.599297708,653.1932899,7.734506631,1.463306705,37.34373856,6,1.420000017,1,2.840000033,37.17791367,37.34373856,37.08111191,900.1866455,831.5287476,41.13888931,49.94901276,64.18460083,77.92588806,500.4362793,1499.791504,1513.889404,99.31793976,-1.298179626,-0.941120982,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834060465,0.007734507,310.4937386,310.3279137,239.9666353,-1.202305293,6.424139745,64.68257155,14.73355879,37.26082611,6.395195298,0.494870069,4.96083304,1.434362258,0.317240165,64.87381182,0.785533022,80.0472518,807.3649963,0.050399409
10,C3,14:29:08,7222,0,55.83616244,0.554333575,908.946315,7.411017979,1.496245634,37.34803009,6,1.420000017,1,2.840000033,37.14490128,37.34803009,37.08096695,1199.316528,1122.401123,41.1886673,49.63283539,64.36883545,77.56642151,500.4534302,1500.802979,1432.014648,99.3172226,-6.338829041,-0.967160106,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83408905,0.007411018,310.4980301,310.2949013,240.1284712,-1.039908051,6.425640994,64.69815432,15.06531894,37.24646568,6.390193641,0.46380455,4.92939536,1.460798281,0.296846622,90.2740235,0.809823063,79.33598105,1095.859286,0.040423226
11,C3,14:31:48,7382.5,0,57.93954358,0.54906081,1190.232772,7.230694502,1.471324423,37.34882355,6,1.420000017,1,2.840000033,37.13167191,37.34882355,37.08140182,1500.835205,1419.062744,41.65085602,49.88797379,65.1375885,78.02002716,500.4155579,1498.867188,1581.720825,99.31439972,-12.32930756,-0.949875712,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83402593,0.007230695,310.4988235,310.2816719,239.8187446,-0.953025908,6.425918592,64.70278842,14.81481464,37.24024773,6.388029015,0.46010762,4.95459417,1.433434845,0.294424075,118.2072532,0.838745698,79.64661869,1391.52106,0.03316291
1,C4,14:37:41,7735.5,0,19.97297485,0.539769227,294.3105221,7.876080861,1.627097838,37.34073257,6,1.420000017,1,2.840000033,37.13081741,37.34073257,37.07749939,399.6580811,372.1963196,39.30584335,48.29300308,61.47838593,75.53282928,500.4287109,1500.208008,260.7304993,99.31025696,4.397468567,-0.949597239,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834047852,0.007876081,310.4907326,310.2808174,240.0332759,-1.280837244,6.423088384,64.67698887,16.38398579,37.23577499,6.386472339,0.453564875,4.795990545,1.590481794,0.290138979,29.22805358,0.790740012,77.43931651,362.7021239,0.04264363
2,C4,14:40:16,7890,0,14.997636,0.517875563,219.0695428,8.056415803,1.724304155,37.33693695,6,1.420000017,1,2.840000033,37.07749557,37.33693695,37.0790329,300.5031738,279.8184509,38.10066223,47.30319977,59.76410675,74.19515991,500.4264221,1499.871826,239.4851379,99.30526733,4.942604065,-0.932110667,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834044037,0.008056416,310.486937,310.2274956,239.9794868,-1.381486963,6.421761054,64.66687243,17.36367266,37.20721626,6.376540607,0.438005094,4.697456899,1.679083708,0.279959938,21.75475951,0.782898848,75.9433806,272.6892931,0.041768093
3,C4,14:42:52,8046.5,0,8.73775936,0.527729904,152.3861318,8.412449404,1.772483251,37.33333588,6,1.420000017,1,2.840000033,37.07981491,37.33333588,37.07975388,200.4999084,188.1261444,37.19286346,46.80699921,58.32901382,73.40382385,500.4311218,1499.092407,221.8947296,99.30178833,5.441825867,-0.919110179,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83405187,0.008412449,310.4833359,310.2298149,239.8547798,-1.564871693,6.420501978,64.65645872,17.84945952,37.20657539,6.376317889,0.44503359,4.648018728,1.728299161,0.284555873,15.1322154,0.810021022,75.34534973,183.9726321,0.035785189
4,C4,14:45:28,8202,0,1.597300838,0.538384262,89.2036469,8.747152693,1.812471438,37.33825302,6,1.420000017,1,2.840000033,37.0863533,37.33825302,37.07904816,100.4803467,97.54237366,36.42448425,46.42474747,57.09972763,72.77192688,500.4509277,1498.953613,207.6628418,99.29509735,5.693939209,-0.89716804,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83408488,0.008747153,310.488253,310.2363533,239.8325728,-1.736737979,6.422221257,64.67813042,18.25338296,37.21230316,6.378308671,0.452586559,4.609749819,1.768558852,0.289498491,8.857484803,0.914511751,74.88015855,96.78309334,0.012358165
5,C4,14:48:06,8360.5,0,-2.010217091,0.52979103,57.80519328,8.882169997,1.866014846,37.34405518,6,1.420000017,1,2.840000033,37.07437134,37.34405518,37.07855225,50.62878036,52.47995377,35.7465744,45.90641785,56.07199478,72.00721741,500.4656677,1499.631836,1451.036865,99.29408264,5.762130737,-0.890271068,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834109446,0.00888217,310.4940552,310.2243713,239.9410884,-1.807452902,6.424250493,64.69922801,18.79281017,37.20921326,6.377234656,0.446498467,4.558235647,1.818999008,0.285514178,5.739713638,1.101471879,74.08713805,53.4355147,-0.027871207
6,C4,14:50:42,8516.5,0,20.00856423,0.527477369,291.7738742,9.049013627,1.908648443,37.33656693,6,1.420000017,1,2.840000033,37.04238129,37.33656693,37.07672501,400.7207336,372.687439,35.09270096,45.4491539,55.14401627,71.41532135,500.4267578,1499.480347,1458.548462,99.29740906,4.026351929,-0.879700541,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834044596,0.009049014,310.4865669,310.1923813,239.9168501,-1.897090753,6.421631669,64.67068708,19.22153318,37.18947411,6.370377257,0.444853986,4.512983226,1.857394031,0.284438389,28.97238974,0.782891624,73.47289016,363.1763258,0.040478603
7,C4,14:53:17,8671,0,20.50968,0.513180431,286.8400078,9.076295537,1.959823078,37.33990097,6,1.420000017,1,2.840000033,37.07621384,37.33990097,37.08043289,400.0662537,371.4341431,34.55410385,44.94704056,54.19702148,70.49581146,500.4365845,1499.776245,1503.398315,99.29406738,4.000869751,-0.875805736,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834060974,0.009076296,310.489901,310.2262138,239.9641939,-1.905972205,6.422797551,64.68460524,19.73756468,37.2080574,6.376832935,0.434641815,4.462974474,1.913858461,0.277761872,28.48151106,0.772249975,72.6575385,361.6848235,0.041201144
8,C4,14:55:56,8830.5,0,28.69485195,0.530490332,441.7621304,9.390278564,1.971492292,37.34899139,6,1.420000017,1,2.840000033,37.13014603,37.34899139,37.08182144,599.2734985,558.5817261,34.11155319,44.86473465,53.34085083,70.15274811,500.4464722,1498.762573,1493.617432,99.28700256,2.114089966,-0.862957835,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834077454,0.009390279,310.4989914,310.280146,239.8020064,-2.06233795,6.425977316,64.7212339,19.85649925,37.23956871,6.387792671,0.446995065,4.454485024,1.933307647,0.285839079,43.86123777,0.790863914,72.65019628,544.9415677,0.038255232
9,C4,14:58:32,8986,0,35.07283188,0.501832384,693.7829198,9.204407726,2.026046959,37.35412979,6,1.420000017,1,2.840000033,37.11894989,37.35412979,37.07889557,899.9938965,848.5808105,33.78657532,44.33253098,52.86469269,69.36257172,500.458374,1500.386475,1441.47229,99.28890228,-2.275314331,-0.838612437,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83409729,0.009204408,310.5041298,310.2689499,240.0618306,-1.966310276,6.427775295,64.73810413,20.40557316,37.23653984,6.386738511,0.426473805,4.401728336,1.985010175,0.272426866,68.88494453,0.81758026,71.66800294,831.908866,0.030214846
10,C4,15:01:08,9142.5,0,37.77419235,0.492086261,964.6224675,9.198601198,2.059179217,37.34830856,6,1.420000017,1,2.840000033,37.1292038,37.34830856,37.07881546,1199.722656,1141.840454,33.43629074,43.97988892,52.28527832,68.77194214,500.4390869,1498.822876,1446.9823,99.28536224,-7.801559448,-0.830990672,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834065145,0.009198601,310.4983086,310.2792038,239.8116548,-1.963847252,6.425738419,64.71989701,20.7400081,37.23875618,6.387509865,0.419414407,4.366559202,2.020950663,0.26781959,95.77289112,0.844796192,71.11697123,1123.884412,0.023902691
11,C4,15:03:44,9298.5,0,39.15791596,0.480098245,1242.23407,9.150479632,2.092156106,37.34728241,6,1.420000017,1,2.840000033,37.14622498,37.34728241,37.07896042,1501.141235,1438.41333,33.15660095,43.64849091,51.79357529,68.18216705,500.4479675,1500.356079,1447.769287,99.27544403,-13.82060242,-0.819058299,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834079946,0.00915048,310.4972824,310.296225,240.0569673,-1.933579974,6.425379422,64.72274674,21.07425583,37.24675369,6.39029392,0.410674298,4.333223316,2.057070604,0.262120066,123.3233389,0.863614125,70.55193245,1419.799532,0.019458146
