ID,Year,Fertilisation,Season,Site,Plot,Tree,Rep,Family,Genus,Species,Photosynthesis,Vcmax,Jmax,Rd,Vcmax_TPU,Jmax_TPU,TPU,Asat,Cond,SLA,C,N,P,K,Ca,Mg,Mn,Phenol_Perc,Phenol,Tannin_Perc,Tannin,CII,Height,Diameter10cm,Diameter50cm,LAI,Herbivory
(/),(/),(/),(/),(/),(/),(/),(/),(/),(/),(/),(/),(µmol m-2 s-1),(µmol m-2 s-1),(µmol m-2 s-1),(µmol m-2 s-1),(µmol m-2 s-1),(µmol m-2 s-1),(µmol m-2 s-1),(µmol m-2 s-1),(cm² g-1),(%),(%),(%),(%),(%),(%),(%),(%),(mg g-1),(%),(mg g-1),(/),(cm),(mm),(mm),(m² m-2),(%)
2017_dry_PAR-S1_AL6_NA,2017,N,dry,PAR,S1,AL6,1,Chrysobalanaceae,Licania,alba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,64.4,5.89,2.36,NA,NA
2017_dry_PAR-S1_AL7_NA,2017,N,dry,PAR,S1,AL7,1,Chrysobalanaceae,Licania,alba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,56,5.88,2.21,NA,NA
2017_dry_PAR-S1_AL8_NA,2017,N,dry,PAR,S1,AL8,1,Chrysobalanaceae,Licania,alba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,154.8,9.78,7.8,NA,NA
2017_dry_PAR-S1_AL9_NA,2017,N,dry,PAR,S1,AL9,1,Chrysobalanaceae,Licania,alba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,159.5,17.62,14.53,NA,NA
2017_dry_PAR-S1_IH1_NA,2017,N,dry,PAR,S1,IH1,1,Myristicaceae,Iryanthera,hostmannii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,116.3,17.05,11.91,NA,NA
2017_dry_PAR-S1_IH10_NA,2017,N,dry,PAR,S1,IH10,1,Myristicaceae,Iryanthera,hostmannii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,68.6,14.1,9.63,NA,NA
2017_dry_PAR-S1_IH2_NA,2017,N,dry,PAR,S1,IH2,1,Myristicaceae,Iryanthera,hostmannii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,129.5,13.6,11.06,NA,NA
2017_dry_PAR-S1_IH3_NA,2017,N,dry,PAR,S1,IH3,1,Myristicaceae,Iryanthera,hostmannii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,66,9.27,6.91,NA,NA
2017_dry_PAR-S1_IH4_NA,2017,N,dry,PAR,S1,IH4,1,Myristicaceae,Iryanthera,hostmannii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,109.5,10.82,7.25,NA,NA
2017_dry_PAR-S1_IH5_NA,2017,N,dry,PAR,S1,IH5,1,Myristicaceae,Iryanthera,hostmannii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,105.8,11.83,8.74,NA,NA
2017_dry_PAR-S1_IH6_NA,2017,N,dry,PAR,S1,IH6,1,Myristicaceae,Iryanthera,hostmannii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,65,15.65,8.72,NA,NA
2017_dry_PAR-S1_IH7_NA,2017,N,dry,PAR,S1,IH7,1,Myristicaceae,Iryanthera,hostmannii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,82.6,12.54,7.21,NA,NA
2017_dry_PAR-S1_IH8_NA,2017,N,dry,PAR,S1,IH8,1,Myristicaceae,Iryanthera,hostmannii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,137.1,12.6,12.6,NA,NA
2017_dry_PAR-S1_IH9_NA,2017,N,dry,PAR,S1,IH9,1,Myristicaceae,Iryanthera,hostmannii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,99,15.81,7.11,NA,NA
2017_dry_PAR-S1_IS1_NA,2017,N,dry,PAR,S1,IS1,1,Myristicaceae,Iryanthera,sagotiana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,106.4,9.5,6.34,NA,NA
2017_dry_PAR-S1_IS10_NA,2017,N,dry,PAR,S1,IS10,1,Myristicaceae,Iryanthera,sagotiana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,100.2,12.01,8,NA,NA
2017_dry_PAR-S1_IS2_NA,2017,N,dry,PAR,S1,IS2,1,Myristicaceae,Iryanthera,sagotiana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,62.5,8.24,6.06,NA,NA
2017_dry_PAR-S1_IS3_NA,2017,N,dry,PAR,S1,IS3,1,Myristicaceae,Iryanthera,sagotiana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,236.6,19.22,14.15,NA,NA
2017_dry_PAR-S1_IS4_NA,2017,N,dry,PAR,S1,IS4,1,Myristicaceae,Iryanthera,sagotiana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,174.2,13.99,10.58,NA,NA
2017_dry_PAR-S1_IS5_NA,2017,N,dry,PAR,S1,IS5,1,Myristicaceae,Iryanthera,sagotiana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,85.2,8.66,5.17,NA,NA
2017_dry_PAR-S1_IS6_NA,2017,N,dry,PAR,S1,IS6,1,Myristicaceae,Iryanthera,sagotiana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,89.4,9.19,6.31,NA,NA
2017_dry_PAR-S1_IS7_NA,2017,N,dry,PAR,S1,IS7,1,Myristicaceae,Iryanthera,sagotiana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,112.7,11.65,7.06,NA,NA
2017_dry_PAR-S1_IS8_NA,2017,N,dry,PAR,S1,IS8,1,Myristicaceae,Iryanthera,sagotiana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,150,13.43,8.35,NA,NA
2017_dry_PAR-S1_IS9_NA,2017,N,dry,PAR,S1,IS9,1,Myristicaceae,Iryanthera,sagotiana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,83.8,11.81,7.72,NA,NA
2017_dry_PAR-S1_LP10_NA,2017,N,dry,PAR,S1,LP10,1,Lecythidaceae,Lecythis,persistens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,185.7,15.84,14.1,NA,NA
2017_dry_PAR-S1_LP7_NA,2017,N,dry,PAR,S1,LP7,1,Lecythidaceae,Lecythis,persistens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,131.2,15.99,16.99,NA,NA
2017_dry_PAR-S1_OX1_NA,2017,N,dry,PAR,S1,OX1,1,Annonaceae,Oxandra,asbeckii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,146.2,9.77,8.06,NA,NA
2017_dry_PAR-S1_OX10_NA,2017,N,dry,PAR,S1,OX10,1,Annonaceae,Oxandra,asbeckii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,100.7,10.32,7.91,NA,NA
2017_dry_PAR-S1_OX2_NA,2017,N,dry,PAR,S1,OX2,1,Annonaceae,Oxandra,asbeckii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,108.8,9.62,8.22,NA,NA
2017_dry_PAR-S1_OX3_NA,2017,N,dry,PAR,S1,OX3,1,Annonaceae,Oxandra,asbeckii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,206.7,11.99,9.58,NA,NA
2017_dry_PAR-S1_OX4_NA,2017,N,dry,PAR,S1,OX4,1,Annonaceae,Oxandra,asbeckii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,145.8,10.65,6.66,NA,NA
2017_dry_PAR-S1_OX5_NA,2017,N,dry,PAR,S1,OX5,1,Annonaceae,Oxandra,asbeckii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,89.4,7.56,3.91,NA,NA
2017_dry_PAR-S1_OX6_NA,2017,N,dry,PAR,S1,OX6,1,Annonaceae,Oxandra,asbeckii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,105.4,7.6,5.33,NA,NA
2017_dry_PAR-S1_OX7_NA,2017,N,dry,PAR,S1,OX7,1,Annonaceae,Oxandra,asbeckii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,84.5,8.19,4.82,NA,NA
2017_dry_PAR-S1_OX8_NA,2017,N,dry,PAR,S1,OX8,1,Annonaceae,Oxandra,asbeckii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,117.5,13.8,9.7,NA,NA
2017_dry_PAR-S1_OX9_NA,2017,N,dry,PAR,S1,OX9,1,Annonaceae,Oxandra,asbeckii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,94.7,7.62,4.33,NA,NA
2017_dry_PAR-S2_AL1_NA,2017,NP,dry,PAR,S2,AL1,1,Chrysobalanaceae,Licania,alba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,137,13.19,10.65,NA,NA
2017_dry_PAR-S2_AL10_NA,2017,NP,dry,PAR,S2,AL10,1,Chrysobalanaceae,Licania,alba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,134.5,9.15,6.54,NA,NA
2017_dry_PAR-S2_AL2_NA,2017,NP,dry,PAR,S2,AL2,1,Chrysobalanaceae,Licania,alba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,221,13.99,13.24,NA,NA
2017_dry_PAR-S2_AL3_NA,2017,NP,dry,PAR,S2,AL3,1,Chrysobalanaceae,Licania,alba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,139,13.35,11.62,NA,NA
2017_dry_PAR-S2_AL4_NA,2017,NP,dry,PAR,S2,AL4,1,Chrysobalanaceae,Licania,alba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,192,8.24,7.03,NA,NA
2017_dry_PAR-S2_AL5_NA,2017,NP,dry,PAR,S2,AL5,1,Chrysobalanaceae,Licania,alba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,295,18.15,15.54,NA,NA
2017_dry_PAR-S2_AL6_NA,2017,NP,dry,PAR,S2,AL6,1,Chrysobalanaceae,Licania,alba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,83,8.56,6.88,NA,NA
2017_dry_PAR-S2_AL7_NA,2017,NP,dry,PAR,S2,AL7,1,Chrysobalanaceae,Licania,alba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,232,18.6,14.14,NA,NA
2017_dry_PAR-S2_AL8_NA,2017,NP,dry,PAR,S2,AL8,1,Chrysobalanaceae,Licania,alba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,115,8.54,6.16,NA,NA
2017_dry_PAR-S2_AL9_NA,2017,NP,dry,PAR,S2,AL9,1,Chrysobalanaceae,Licania,alba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,208,15.44,10.96,NA,NA
2017_dry_PAR-S2_IH1_NA,2017,NP,dry,PAR,S2,IH1,1,Myristicaceae,Iryanthera,hostmannii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,196.8,15.46,12.18,NA,NA
2017_dry_PAR-S2_IH10_NA,2017,NP,dry,PAR,S2,IH10,1,Myristicaceae,Iryanthera,hostmannii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,89.1,8.44,6.95,NA,NA
2017_dry_PAR-S2_IH2_NA,2017,NP,dry,PAR,S2,IH2,1,Myristicaceae,Iryanthera,hostmannii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,101,11.92,6.85,NA,NA
2017_dry_PAR-S2_IH3_NA,2017,NP,dry,PAR,S2,IH3,1,Myristicaceae,Iryanthera,hostmannii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,146,15.33,9.66,NA,NA
2017_dry_PAR-S2_IH4_NA,2017,NP,dry,PAR,S2,IH4,1,Myristicaceae,Iryanthera,hostmannii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,66.5,10.22,5.2,NA,NA
2017_dry_PAR-S2_IH5_NA,2017,NP,dry,PAR,S2,IH5,1,Myristicaceae,Iryanthera,hostmannii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,79,8.69,5.99,NA,NA
2017_dry_PAR-S2_IH6_NA,2017,NP,dry,PAR,S2,IH6,1,Myristicaceae,Iryanthera,hostmannii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,88.5,12.4,6.81,NA,NA
2017_dry_PAR-S2_IH7_NA,2017,NP,dry,PAR,S2,IH7,1,Myristicaceae,Iryanthera,hostmannii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,100,13.68,9.89,NA,NA
2017_dry_PAR-S2_IH8_NA,2017,NP,dry,PAR,S2,IH8,1,Myristicaceae,Iryanthera,hostmannii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,101,10.87,7.21,NA,NA
2017_dry_PAR-S2_IH9_NA,2017,NP,dry,PAR,S2,IH9,1,Myristicaceae,Iryanthera,hostmannii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,87,12.23,8.47,NA,NA
2017_dry_PAR-S2_IS1_NA,2017,NP,dry,PAR,S2,IS1,1,Myristicaceae,Iryanthera,sagotiana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,206.3,16.09,12.61,NA,NA
2017_dry_PAR-S2_IS2_NA,2017,NP,dry,PAR,S2,IS2,1,Myristicaceae,Iryanthera,sagotiana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,110,9.81,7.73,NA,NA
2017_dry_PAR-S2_IS3_NA,2017,NP,dry,PAR,S2,IS3,1,Myristicaceae,Iryanthera,sagotiana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,99,10.83,7.64,NA,NA
2017_dry_PAR-S2_IS4_NA,2017,NP,dry,PAR,S2,IS4,1,Myristicaceae,Iryanthera,sagotiana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,145,13.54,10.94,NA,NA
2017_dry_PAR-S2_IS5_NA,2017,NP,dry,PAR,S2,IS5,1,Myristicaceae,Iryanthera,sagotiana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,123.2,12.24,9.45,NA,NA
2017_dry_PAR-S2_IS6_NA,2017,NP,dry,PAR,S2,IS6,1,Myristicaceae,Iryanthera,sagotiana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,153.5,14.13,10.28,NA,NA
2017_dry_PAR-S2_IS7_NA,2017,NP,dry,PAR,S2,IS7,1,Myristicaceae,Iryanthera,sagotiana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,187.7,15.52,10.92,NA,NA
2017_dry_PAR-S2_IS8_NA,2017,NP,dry,PAR,S2,IS8,1,Myristicaceae,Iryanthera,sagotiana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,132,15.86,11.19,NA,NA
2017_dry_PAR-S2_OX1_NA,2017,NP,dry,PAR,S2,OX1,1,Annonaceae,Oxandra,asbeckii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,64.2,8.02,3.95,NA,NA
2017_dry_PAR-S2_OX10_NA,2017,NP,dry,PAR,S2,OX10,1,Annonaceae,Oxandra,asbeckii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,115.5,8.49,7.54,NA,NA
2017_dry_PAR-S2_OX2_NA,2017,NP,dry,PAR,S2,OX2,1,Annonaceae,Oxandra,asbeckii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,210.9,12.91,10.96,NA,NA
2017_dry_PAR-S2_OX3_NA,2017,NP,dry,PAR,S2,OX3,1,Annonaceae,Oxandra,asbeckii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,157.3,8.76,7.38,NA,NA
2017_dry_PAR-S2_OX4_NA,2017,NP,dry,PAR,S2,OX4,1,Annonaceae,Oxandra,asbeckii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,101.5,8.93,5.55,NA,NA
2017_dry_PAR-S2_OX5_NA,2017,NP,dry,PAR,S2,OX5,1,Annonaceae,Oxandra,asbeckii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
2017_dry_PAR-S2_OX6_NA,2017,NP,dry,PAR,S2,OX6,1,Annonaceae,Oxandra,asbeckii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,136,10.65,8.42,NA,NA
2017_dry_PAR-S2_OX7_NA,2017,NP,dry,PAR,S2,OX7,1,Annonaceae,Oxandra,asbeckii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,128,10.18,7.56,NA,NA
2017_dry_PAR-S2_OX8_NA,2017,NP,dry,PAR,S2,OX8,1,Annonaceae,Oxandra,asbeckii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,144,10.29,7.94,NA,NA
2017_dry_PAR-S2_OX9_NA,2017,NP,dry,PAR,S2,OX9,1,Annonaceae,Oxandra,asbeckii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,80,6.86,4.08,NA,NA
2017_dry_PAR-S3_AL1_NA,2017,P,dry,PAR,S3,AL1,1,Chrysobalanaceae,Licania,alba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,151.2,11.78,8.65,NA,NA
2017_dry_PAR-S3_AL10_NA,2017,P,dry,PAR,S3,AL10,1,Chrysobalanaceae,Licania,alba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,237.5,15.8,13.95,NA,NA
2017_dry_PAR-S3_AL2_NA,2017,P,dry,PAR,S3,AL2,1,Chrysobalanaceae,Licania,alba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,100.4,9.34,6.66,NA,NA
2017_dry_PAR-S3_AL3_NA,2017,P,dry,PAR,S3,AL3,1,Chrysobalanaceae,Licania,alba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,94,7.56,4.81,NA,NA
2017_dry_PAR-S3_AL4_NA,2017,P,dry,PAR,S3,AL4,1,Chrysobalanaceae,Licania,alba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,177.5,10.78,8.14,NA,NA
2017_dry_PAR-S3_AL5_NA,2017,P,dry,PAR,S3,AL5,1,Chrysobalanaceae,Licania,alba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,148,12.78,8.96,NA,NA
2017_dry_PAR-S3_AL6_NA,2017,P,dry,PAR,S3,AL6,1,Chrysobalanaceae,Licania,alba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,123.5,10.14,7.87,NA,NA
2017_dry_PAR-S3_AL7_NA,2017,P,dry,PAR,S3,AL7,1,Chrysobalanaceae,Licania,alba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,166,13.94,10.26,NA,NA
2017_dry_PAR-S3_AL8_NA,2017,P,dry,PAR,S3,AL8,1,Chrysobalanaceae,Licania,alba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,103,7.02,4.29,NA,NA
2017_dry_PAR-S3_AL9_NA,2017,P,dry,PAR,S3,AL9,1,Chrysobalanaceae,Licania,alba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,143,10.51,8.4,NA,NA
2017_dry_PAR-S3_IH1_NA,2017,P,dry,PAR,S3,IH1,1,Myristicaceae,Iryanthera,hostmannii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,86.9,11.9,8.1,NA,NA
2017_dry_PAR-S3_IH10_NA,2017,P,dry,PAR,S3,IH10,1,Myristicaceae,Iryanthera,hostmannii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,118,18.33,12.67,NA,NA
2017_dry_PAR-S3_IH2_NA,2017,P,dry,PAR,S3,IH2,1,Myristicaceae,Iryanthera,hostmannii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,79.6,9.31,6.59,NA,NA
2017_dry_PAR-S3_IH3_NA,2017,P,dry,PAR,S3,IH3,1,Myristicaceae,Iryanthera,hostmannii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,66.2,9.67,5,NA,NA
2017_dry_PAR-S3_IH5_NA,2017,P,dry,PAR,S3,IH5,1,Myristicaceae,Iryanthera,hostmannii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,119.7,22.84,10.63,NA,NA
2017_dry_PAR-S3_IH6_NA,2017,P,dry,PAR,S3,IH6,1,Myristicaceae,Iryanthera,hostmannii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,141,15.7,12.68,NA,NA
2017_dry_PAR-S3_IH7_NA,2017,P,dry,PAR,S3,IH7,1,Myristicaceae,Iryanthera,hostmannii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,79.4,10.67,7.882,NA,NA
2017_dry_PAR-S3_IH8_NA,2017,P,dry,PAR,S3,IH8,1,Myristicaceae,Iryanthera,hostmannii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,169,16.55,13.14,NA,NA
2017_dry_PAR-S3_IH9_NA,2017,P,dry,PAR,S3,IH9,1,Myristicaceae,Iryanthera,hostmannii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,64.5,10.25,66.03,NA,NA
2017_dry_PAR-S3_LP1_NA,2017,P,dry,PAR,S3,LP1,1,Lecythidaceae,Lecythis,persistens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,168,17.9,10.31,NA,NA
2017_dry_PAR-S3_LP10_NA,2017,P,dry,PAR,S3,LP10,1,Lecythidaceae,Lecythis,persistens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,302,20.44,27.49,NA,NA
