SampleID,Spectra_name,date,Genus_species,Site,Plot,AQ,ACi,Rdark,survey,gswQ,gswTleaf,gswRH,gswdarkCO2,gswdarkRH,gswdarkTleaf,Refl,Tran,Vertical_Position,Vertical_Profile,Vertical_Level,Tleaf_Spec
BNL20368,BNL20368,20220216,Castilla elastica,PA-PNM,NA,0,0,0,0,1,0,0,0,0,0,1,0,H08,H,8,29.2
BNL20369,BNL20369,20220216,Piper reticulatum,PA-PNM,NA,0,0,0,0,1,0,0,0,0,0,1,0,H10,H,10,27.9
BNL20370,BNL20370,20220216,Piper reticulatum,PA-PNM,NA,0,0,0,0,1,0,0,0,0,0,1,0,H09,H,9,29
BNL20371,BNL20371,20220217,Ficus insipida,PA-PNM,NA,0,0,0,0,1,0,0,0,0,0,1,0,H03,H,3,31.5
BNL20372,BNL20372,20220217,Anacardium excelsum,PA-PNM,NA,0,0,0,0,1,0,0,0,0,0,1,0,C02,C,2,32.5
BNL20373,BNL20373,20220217,Anacardium excelsum,PA-PNM,NA,0,0,0,0,1,0,0,0,0,0,1,0,B02,B,2,32.6
BNL20374,BNL20374,20220217,Anacardium excelsum,PA-PNM,NA,0,0,0,0,1,0,0,0,0,0,1,0,A01,A,1,32.4
BNL20375,BNL20375,20220217,Anacardium excelsum,PA-PNM,NA,0,0,0,0,1,0,0,0,0,0,1,0,A04,A,4,32.9
BNL20376,BNL20376,20220217,Anacardium excelsum,PA-PNM,NA,0,0,0,0,1,0,0,0,0,0,1,0,A02,A,2,33
BNL20377,BNL20377,20220217,Cecropia peltata,PA-PNM,NA,0,0,0,0,1,0,0,0,0,0,1,0,B06,B,6,31.7
BNL20378,BNL20378,20220217,Luehea seemannii,PA-PNM,NA,0,0,0,0,1,0,0,0,0,0,1,0,G01,G,1,32.2
BNL20379,BNL20379,20220217,Anacardium excelsum,PA-PNM,NA,0,0,0,0,1,0,0,0,0,0,1,0,B01,B,1,30.1
BNL20380,BNL20380,20220217,Anacardium excelsum,PA-PNM,NA,0,0,0,0,1,0,0,0,0,0,1,0,B03,B,3,33.4
BNL20381,BNL20381,20220224,Chrysophyllum cainito,PA-PNM,NA,0,0,0,0,0,1,0,0,0,0,1,1,NA,NA,NA,31
BNL20382,BNL20382,20220224,Chrysophyllum cainito,PA-PNM,NA,0,0,0,0,0,1,0,0,0,0,1,1,NA,NA,NA,29.6
BNL20383,BNL20383,20220224,Chrysophyllum cainito,PA-PNM,NA,1,1,1,0,0,0,0,0,0,0,1,1,NA,NA,NA,29.2
BNL20384,BNL20384,20220224,Chrysophyllum cainito,PA-PNM,NA,1,1,1,0,0,0,0,0,0,0,1,1,NA,NA,NA,29.7
BNL20385,BNL20385,20220225,Chrysophyllum cainito,PA-PNM,NA,0,0,0,0,0,0,1,0,0,0,1,1,NA,NA,NA,30.1
BNL20386,BNL20386,20220225,Chrysophyllum cainito,PA-PNM,NA,0,0,0,0,0,0,1,0,0,0,1,1,NA,NA,NA,29.7
BNL20387,BNL20387,20220224,Chrysophyllum cainito,PA-PNM,NA,1,1,1,0,0,0,0,0,0,0,1,1,NA,NA,NA,29.5
BNL20388,BNL20388,20220224,Chrysophyllum cainito,PA-PNM,NA,1,1,1,0,0,0,0,0,0,0,1,1,NA,NA,NA,29.6
BNL20389,BNL20389,20220225,Chrysophyllum cainito,PA-PNM,NA,0,0,0,0,0,0,1,0,0,0,1,1,NA,NA,NA,29.1
BNL20390,BNL20390,20220225,Chrysophyllum cainito,PA-PNM,NA,0,0,0,0,0,0,1,0,0,0,1,1,NA,NA,NA,28.8
BNL20391,BNL20391,20220224,Chrysophyllum cainito,PA-PNM,NA,0,0,0,0,0,1,0,0,0,0,1,1,NA,NA,NA,30.1
BNL20392,BNL20392,20220224,Chrysophyllum cainito,PA-PNM,NA,0,0,0,0,0,1,0,0,0,0,1,1,NA,NA,NA,29.5
BNL20393,BNL20393,20220225,Chrysophyllum cainito,PA-PNM,NA,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA,NA,27.6
BNL20394,BNL20394,20220225,Chrysophyllum cainito,PA-PNM,NA,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA,NA,22.3
BNL20395,BNL20395,20220228,Chrysophyllum cainito,PA-PNM,NA,0,0,0,0,0,0,1,0,0,0,1,1,NA,NA,NA,22.4
BNL20396,BNL20396,20220228,Schefflera morototoni,PA-PNM,NA,0,0,0,0,0,0,1,0,0,0,1,1,NA,NA,NA,22.3
BNL20397,BNL20397,20220228,Schefflera morototoni,PA-PNM,NA,1,1,1,0,0,0,0,0,0,0,1,1,NA,NA,NA,23.5
BNL20398,NA,20220228,Schefflera morototoni,PA-PNM,NA,0,1,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
BNL20399,BNL20399,20220228,Schefflera morototoni,PA-PNM,NA,0,0,0,0,0,1,0,0,0,0,1,1,NA,NA,NA,22.3
BNL20400,BNL20400,20220228,Chrysophyllum cainito,PA-PNM,NA,0,0,0,0,0,1,0,0,0,0,1,1,NA,NA,NA,23.2
BNL20401,BNL20401,20220228,Schefflera morototoni,PA-PNM,NA,0,0,0,0,0,0,1,0,0,0,1,1,NA,NA,NA,22.2
BNL20402,BNL20402,20220228,Schefflera morototoni,PA-PNM,NA,1,1,1,0,0,0,0,0,0,0,1,1,NA,NA,NA,22
BNL20403,BNL20403,20220228,Schefflera morototoni,PA-PNM,NA,1,1,1,0,0,0,0,0,0,0,1,1,NA,NA,NA,21.6
BNL20404,BNL20404,20220228,Schefflera morototoni,PA-PNM,NA,0,0,0,0,0,1,0,0,0,0,1,1,NA,NA,NA,21.9
BNL20405,BNL20405,20220228,Schefflera morototoni,PA-PNM,NA,0,0,0,0,0,0,1,0,0,0,1,1,NA,NA,NA,22.4
BNL20406,BNL20406,20220228,Schefflera morototoni,PA-PNM,NA,0,0,0,0,0,1,0,0,0,0,1,1,NA,NA,NA,22.7
BNL20424,BNL20424,20220302,Schefflera morototoni,PA-PNM,NA,0,0,0,0,0,1,0,0,0,0,1,1,NA,NA,NA,26.4
BNL20425,BNL20425,20220302,Schefflera morototoni,PA-PNM,NA,0,0,0,0,0,1,0,0,0,0,1,1,NA,NA,NA,25.9
BNL20426,BNL20426,20220302,Cinnamomum triplinerve,PA-PNM,NA,1,1,1,0,0,0,0,0,0,0,1,1,NA,NA,NA,26.1
BNL20427,BNL20427,20220302,Cinnamomum triplinerve,PA-PNM,NA,1,1,1,0,0,0,0,0,0,0,1,1,NA,NA,NA,28.3
BNL20428,BNL20428,20220302,Schefflera morototoni,PA-PNM,NA,0,0,0,0,0,0,1,0,0,0,1,1,NA,NA,NA,25.8
BNL20429,BNL20429,20220302,Schefflera morototoni,PA-PNM,NA,0,0,0,0,0,0,1,0,0,0,1,1,NA,NA,NA,25.6
BNL20430,BNL20430,20220302,Cinnamomum triplinerve,PA-PNM,NA,1,1,1,0,0,0,0,0,0,0,1,1,NA,NA,NA,28.2
BNL20431,BNL20431,20220302,Luehea seemannii,PA-PNM,NA,0,0,0,0,0,1,0,0,0,0,1,1,NA,NA,NA,27
BNL20432,BNL20432,20220302,Luehea seemannii,PA-PNM,NA,0,0,0,0,0,1,0,0,0,0,1,1,NA,NA,NA,26.5
BNL20433,BNL20433,20220302,Cinnamomum triplinerve,PA-PNM,NA,1,1,1,0,0,0,0,0,0,0,1,1,NA,NA,NA,26.7
BNL20434,BNL20434,20220302,Luehea seemannii,PA-PNM,NA,0,0,0,0,0,0,1,0,0,0,1,1,NA,NA,NA,26.9
BNL20435,BNL20435,20220302,Luehea seemannii,PA-PNM,NA,0,0,0,0,0,0,1,0,0,0,1,1,NA,NA,NA,26.3
BNL20436,BNL20436,20220303,Luehea seemannii,PA-PNM,NA,0,0,0,0,0,1,0,0,0,0,1,1,NA,NA,NA,22.3
BNL20437,BNL20437,20220303,Luehea seemannii,PA-PNM,NA,0,0,0,0,0,1,0,0,0,0,1,1,NA,NA,NA,21.4
BNL20438,BNL20438,20220303,Cecropia peltata,PA-PNM,NA,1,1,1,0,0,0,0,0,0,0,1,1,NA,NA,NA,21.7
BNL20439,BNL20439,20220303,Cecropia peltata,PA-PNM,NA,1,1,1,0,0,0,0,0,0,0,1,1,NA,NA,NA,21.3
BNL20440,BNL20440,20220303,Luehea seemannii,PA-PNM,NA,0,0,0,0,0,0,1,0,0,0,1,1,NA,NA,NA,22.2
BNL20441,BNL20441,20220303,Luehea seemannii,PA-PNM,NA,0,0,0,0,0,0,1,0,0,0,1,1,NA,NA,NA,21.4
BNL20442,BNL20442,20220303,Calycophyllum candidissimum,PA-PNM,NA,0,0,0,0,0,0,1,0,0,0,1,1,NA,NA,NA,21.9
BNL20443,BNL20443,20220303,Luehea seemannii,PA-PNM,NA,0,0,0,0,0,1,0,0,0,0,1,1,NA,NA,NA,21.4
BNL20444,BNL20444,20220303,Cecropia peltata,PA-PNM,NA,1,1,1,0,0,0,0,0,0,0,1,1,NA,NA,NA,21.7
BNL20445,BNL20445,20220303,Cecropia peltata,PA-PNM,NA,1,1,1,0,0,0,0,0,0,0,1,1,NA,NA,NA,21.5
BNL20446,BNL20446,20220303,Luehea seemannii,PA-PNM,NA,0,0,0,0,0,0,1,0,0,0,1,1,NA,NA,NA,21.8
BNL20447,BNL20447,20220303,Calycophyllum candidissimum,PA-PNM,NA,0,0,0,0,0,1,0,0,0,0,1,1,NA,NA,NA,21.6
BNL20460,NA,20220307,Calycophyllum candidissimum,PA-PNM,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA
BNL20461,BNL20461,20220307,Calycophyllum candidissimum,PA-PNM,NA,0,0,0,0,0,1,0,0,0,0,1,1,NA,NA,NA,22.5
BNL20462,BNL20462,20220307,Castilla elastica,PA-PNM,NA,1,1,1,0,0,0,0,0,0,0,1,1,NA,NA,NA,22.3
BNL20463,BNL20463,20220307,Calycophyllum candidissimum,PA-PNM,NA,0,0,0,0,0,0,1,0,0,0,1,1,NA,NA,NA,23
BNL20464,BNL20464,20220307,Calycophyllum candidissimum,PA-PNM,NA,0,0,0,0,0,0,1,0,0,0,1,1,NA,NA,NA,22.8
BNL20465,BNL20465,20220307,Calycophyllum candidissimum,PA-PNM,NA,0,0,0,0,0,0,1,0,0,0,1,1,NA,NA,NA,22.6
BNL20466,BNL20466,20220307,Calycophyllum candidissimum,PA-PNM,NA,0,0,0,0,0,0,1,0,0,0,1,1,NA,NA,NA,23.1
BNL20467,BNL20467,20220307,Calycophyllum candidissimum,PA-PNM,NA,0,0,0,0,0,1,0,0,0,0,1,1,NA,NA,NA,22.4
BNL20468,BNL20468,20220307,Castilla elastica,PA-PNM,NA,1,1,1,0,0,0,0,0,0,0,1,1,NA,NA,NA,23
BNL20469,BNL20469,20220307,Calycophyllum candidissimum,PA-PNM,NA,0,0,0,0,0,1,0,0,0,0,1,1,NA,NA,NA,23.2
BNL20470,BNL20470,20220308,Luehea seemannii,PA-PNM,NA,0,0,0,0,0,1,0,0,0,0,1,1,NA,NA,NA,23.1
BNL20471,BNL20471,20220308,Luehea seemannii,PA-PNM,NA,0,0,0,0,0,1,0,0,0,0,1,1,NA,NA,NA,23
BNL20472,BNL20472,20220308,Pittoniotis trichantha,PA-PNM,NA,0,0,1,0,0,0,0,0,0,0,1,1,NA,NA,NA,22.8
BNL20473,BNL20473,20220308,Pittoniotis trichantha,PA-PNM,NA,1,1,1,0,0,0,0,0,0,0,1,1,NA,NA,NA,22.9
BNL20474,BNL20474,20220308,Schefflera morototoni,PA-PNM,NA,0,0,0,0,0,0,1,0,0,0,1,1,NA,NA,NA,23.3
BNL20475,BNL20475,20220308,Schefflera morototoni,PA-PNM,NA,0,0,0,0,0,0,1,0,0,0,1,1,NA,NA,NA,23
BNL20476,BNL20476,20220308,Pittoniotis trichantha,PA-PNM,NA,1,1,1,0,0,0,0,0,0,0,1,1,NA,NA,NA,23.4
BNL20477,BNL20477,20220308,Pittoniotis trichantha,PA-PNM,NA,1,1,1,0,0,0,0,0,0,0,1,1,NA,NA,NA,23
BNL20478,BNL20478,20220308,Schefflera morototoni,PA-PNM,NA,0,0,0,0,0,1,0,0,0,0,1,1,NA,NA,NA,23
BNL20479,BNL20479,20220309,Cinnamomum triplinerve,PA-PNM,NA,0,0,0,0,0,1,0,0,0,0,1,1,NA,NA,NA,23.3
BNL20480,BNL20480,20220309,Cinnamomum triplinerve,PA-PNM,NA,0,0,0,0,0,1,0,0,0,0,1,1,NA,NA,NA,23.3
BNL20481,BNL20481,20220309,Luehea seemannii,PA-PNM,NA,1,1,1,0,0,0,0,0,0,0,1,1,NA,NA,NA,22.1
BNL20482,BNL20482,20220309,Cinnamomum triplinerve,PA-PNM,NA,1,1,1,0,0,0,0,0,0,0,1,1,NA,NA,NA,22.2
BNL20483,BNL20483,20220309,Cinnamomum triplinerve,PA-PNM,NA,0,0,0,0,0,0,1,0,0,0,1,1,NA,NA,NA,22.2
BNL20484,BNL20484,20220309,Cinnamomum triplinerve,PA-PNM,NA,0,0,0,0,0,0,1,0,0,0,1,1,NA,NA,NA,22.3
BNL20485,BNL20485,20220309,Luehea seemannii,PA-PNM,NA,1,1,1,0,0,0,0,0,0,0,1,1,NA,NA,NA,22.2
BNL20486,BNL20486,20220309,Cinnamomum triplinerve,PA-PNM,NA,1,1,1,0,0,0,0,0,0,0,1,1,NA,NA,NA,22.2
BNL20487,BNL20487,20220309,Cinnamomum triplinerve,PA-PNM,NA,0,0,0,0,0,0,1,0,0,0,1,1,NA,NA,NA,22.2
BNL20488,BNL20488,20220309,Cinnamomum triplinerve,PA-PNM,NA,0,0,0,0,0,0,1,0,0,0,1,1,NA,NA,NA,22.6
BNL20489,BNL20489,20220309,Cinnamomum triplinerve,PA-PNM,NA,0,0,0,0,0,1,0,0,0,0,1,1,NA,NA,NA,22.4
BNL20490,BNL20490,20220309,Cinnamomum triplinerve,PA-PNM,NA,0,0,0,0,0,1,0,0,0,0,1,1,NA,NA,NA,22.9
BNL20491,BNL20491,20220310,Cinnamomum triplinerve,PA-PNM,NA,0,0,0,0,0,1,0,0,0,0,1,1,NA,NA,NA,22
BNL20492,BNL20492,20220310,Cinnamomum triplinerve,PA-PNM,NA,0,0,0,0,0,1,0,0,0,0,1,1,NA,NA,NA,21.8
BNL20493,BNL20493,20220310,Calycophyllum candidissimum,PA-PNM,NA,1,1,1,0,0,0,0,0,0,0,1,1,NA,NA,NA,21.5
BNL20494,BNL20494,20220310,Calycophyllum candidissimum,PA-PNM,NA,1,1,1,0,0,0,0,0,0,0,1,1,NA,NA,NA,22
BNL20495,BNL20495,20220310,Luehea seemannii,PA-PNM,NA,0,0,0,0,0,0,1,0,0,0,1,1,NA,NA,NA,22.3
BNL20496,BNL20496,20220310,Luehea seemannii,PA-PNM,NA,0,0,0,0,0,0,1,0,0,0,1,1,NA,NA,NA,21.9
BNL20497,BNL20497,20220310,Calycophyllum candidissimum,PA-PNM,NA,1,1,1,0,0,0,0,0,0,0,1,1,NA,NA,NA,21.8
BNL20498,BNL20498,20220310,Calycophyllum candidissimum,PA-PNM,NA,1,1,1,0,0,0,0,0,0,0,1,1,NA,NA,NA,22.2
BNL20499,BNL20499,20220310,Cinnamomum triplinerve,PA-PNM,NA,0,0,0,0,0,0,1,0,0,0,1,1,NA,NA,NA,22
BNL20500,BNL20500,20220310,Cinnamomum triplinerve,PA-PNM,NA,0,0,0,0,0,0,1,0,0,0,1,1,NA,NA,NA,21.8
BNL20501,BNL20501,20220310,Cinnamomum triplinerve,PA-PNM,NA,0,0,0,0,0,1,0,0,0,0,1,1,NA,NA,NA,22
BNL20502,BNL20502,20220310,Cinnamomum triplinerve,PA-PNM,NA,0,0,0,0,0,1,0,0,0,0,1,1,NA,NA,NA,22
BNL20503,BNL20503,20220311,Cinnamomum triplinerve,PA-PNM,NA,0,0,0,0,0,0,1,0,0,0,1,1,NA,NA,NA,23.1
BNL20504,BNL20504,20220311,Cinnamomum triplinerve,PA-PNM,NA,0,0,0,0,0,0,1,0,0,0,1,1,NA,NA,NA,22.8
BNL20505,BNL20505,20220311,Anacardium excelsum,PA-PNM,NA,1,1,1,0,0,0,0,0,0,0,1,1,NA,NA,NA,22.7
BNL20506,BNL20506,20220311,Anacardium excelsum,PA-PNM,NA,1,0,1,0,0,0,0,0,0,0,1,1,NA,NA,NA,22.7
BNL20507,BNL20507,20220311,Schefflera morototoni,PA-PNM,NA,0,0,0,0,0,1,0,0,0,0,1,1,NA,NA,NA,22.3
BNL20508,BNL20508,20220311,Schefflera morototoni,PA-PNM,NA,0,0,0,0,0,1,0,0,0,0,1,1,NA,NA,NA,22.1
BNL20509,BNL20509,20220311,Anacardium excelsum,PA-PNM,NA,1,1,1,0,0,0,0,0,0,0,1,1,NA,NA,NA,22.4
BNL20510,BNL20510,20220311,Anacardium excelsum,PA-PNM,NA,1,0,1,0,0,0,0,0,0,0,1,1,NA,NA,NA,22.6
BNL20511,BNL20511,20220311,Calycophyllum candidissimum,PA-PNM,NA,0,0,0,0,0,0,1,0,0,0,1,1,NA,NA,NA,22.4
BNL20512,BNL20512,20220311,Calycophyllum candidissimum,PA-PNM,NA,0,0,0,0,0,1,0,0,0,0,1,1,NA,NA,NA,22.3
BNL20513,BNL20513,20220311,Calycophyllum candidissimum,PA-PNM,NA,0,0,0,0,0,1,0,0,0,0,1,1,NA,NA,NA,24
BNL20514,BNL20514,20220311,Calycophyllum candidissimum,PA-PNM,NA,0,0,0,0,0,0,1,0,0,0,1,1,NA,NA,NA,22.3
BNL20523,BNL20523,20220323,Calycophyllum candidissimum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,1,1,1,NA,NA,NA,22.9
BNL20524,BNL20524,20220323,Calycophyllum candidissimum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,1,1,1,NA,NA,NA,22.5
BNL20525,BNL20525,20220323,Calycophyllum candidissimum,PA-PNM,NA,0,0,0,0,0,0,1,0,0,0,1,1,NA,NA,NA,22.7
BNL20526,BNL20526,20220323,Calycophyllum candidissimum,PA-PNM,NA,0,0,0,0,0,0,1,0,0,0,1,1,NA,NA,NA,22.4
BNL20527,BNL20527,20220323,Piper reticulatum,PA-PNM,NA,1,1,1,0,0,0,0,0,0,0,1,1,NA,NA,NA,22.1
BNL20528,BNL20528,20220323,Piper reticulatum,PA-PNM,NA,1,1,1,0,0,0,0,0,0,0,1,1,NA,NA,NA,22.4
BNL20529,BNL20529,20220323,Cinnamomum triplinerve,PA-PNM,NA,0,0,0,0,0,0,0,0,0,1,1,1,NA,NA,NA,22.4
BNL20530,BNL20530,20220323,Cinnamomum triplinerve,PA-PNM,NA,0,0,0,0,0,0,0,0,0,1,1,1,NA,NA,NA,22.1
BNL20531,BNL20531,20220323,Piper reticulatum,PA-PNM,NA,1,1,1,0,0,0,0,0,0,0,1,1,NA,NA,NA,22
BNL20532,BNL20532,20220323,Piper reticulatum,PA-PNM,NA,1,1,1,0,0,0,0,0,0,0,1,1,NA,NA,NA,22.7
BNL20533,BNL20533,20220324,Cinnamomum triplinerve,PA-PNM,NA,0,0,0,0,0,0,0,0,1,0,1,1,NA,NA,NA,22.7
BNL20534,BNL20534,20220324,Calycophyllum candidissimum,PA-PNM,NA,0,0,0,0,0,0,0,0,1,0,1,1,NA,NA,NA,22.6
BNL20535,BNL20535,20220324,Calycophyllum candidissimum,PA-PNM,NA,0,0,0,0,0,0,0,0,1,0,1,1,NA,NA,NA,23.8
BNL20536,BNL20536,20220324,Calycophyllum candidissimum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,1,1,1,NA,NA,NA,22.8
BNL20537,BNL20537,20220324,Calycophyllum candidissimum,PA-PNM,NA,0,0,0,0,0,0,0,0,0,1,1,1,NA,NA,NA,23.1
BNL20538,BNL20538,20220324,Cinnamomum triplinerve,PA-PNM,NA,0,0,0,0,0,0,0,0,1,0,1,1,NA,NA,NA,22.8
BNL20539,BNL20539,20220324,Cinnamomum triplinerve,PA-PNM,NA,0,0,0,0,0,0,0,0,0,1,1,1,NA,NA,NA,22.8
BNL20540,BNL20540,20220324,Cinnamomum triplinerve,PA-PNM,NA,0,0,0,0,0,0,0,0,0,1,1,1,NA,NA,NA,22.7
BNL20541,BNL20541,20220324,Cinnamomum triplinerve,PA-PNM,NA,0,0,0,0,0,0,0,0,1,0,1,1,NA,NA,NA,23.1
BNL20542,BNL20542,20220324,Cinnamomum triplinerve,PA-PNM,NA,0,0,0,0,0,0,0,0,1,0,1,1,NA,NA,NA,22.8
BNL20543,BNL20543,20220324,Cinnamomum triplinerve,PA-PNM,NA,0,0,0,0,0,0,0,1,0,0,1,1,NA,NA,NA,22.8
BNL20544,BNL20544,20220324,Cinnamomum triplinerve,PA-PNM,NA,0,0,0,0,0,0,0,1,0,0,1,1,NA,NA,NA,22.8
BNL20545,BNL20545,20220325,Chrysophyllum cainito,PA-PNM,NA,0,0,0,0,0,0,0,0,0,1,1,1,NA,NA,NA,21.1
BNL20546,BNL20546,20220325,Chrysophyllum cainito,PA-PNM,NA,0,0,0,0,0,0,0,0,0,1,1,1,NA,NA,NA,21.2
BNL20547,BNL20547,20220325,Chrysophyllum cainito,PA-PNM,NA,0,0,0,0,0,0,0,0,1,0,1,1,NA,NA,NA,22.3
BNL20548,BNL20548,20220325,Chrysophyllum cainito,PA-PNM,NA,0,0,0,0,0,0,0,0,1,0,1,1,NA,NA,NA,22.1
BNL20549,BNL20549,20220325,Chrysophyllum cainito,PA-PNM,NA,0,0,0,0,0,0,0,0,1,0,1,1,NA,NA,NA,22.1
BNL20550,BNL20550,20220325,Luehea seemannii,PA-PNM,NA,0,0,0,0,0,0,0,0,1,0,1,1,NA,NA,NA,22
BNL20551,BNL20551,20220325,Chrysophyllum cainito,PA-PNM,NA,0,0,0,0,0,0,0,0,0,1,1,1,NA,NA,NA,21.9
BNL20552,BNL20552,20220325,Chrysophyllum cainito,PA-PNM,NA,0,0,0,0,0,0,0,0,0,1,1,1,NA,NA,NA,22
BNL20553,BNL20553,20220325,Luehea seemannii,PA-PNM,NA,0,0,0,0,0,0,0,1,0,0,1,1,NA,NA,NA,21.9
BNL20554,BNL20554,20220325,Luehea seemannii,PA-PNM,NA,0,0,0,0,0,0,0,1,0,0,1,1,NA,NA,NA,22
BNL20555,BNL20555,20220325,Luehea seemannii,PA-PNM,NA,0,0,0,0,0,0,0,1,0,0,1,1,NA,NA,NA,22
BNL20556,BNL20556,20220325,Luehea seemannii,PA-PNM,NA,0,0,0,0,0,0,0,1,0,0,1,1,NA,NA,NA,22
BNL20557,BNL20557,20220328,Schefflera morototoni,PA-PNM,NA,0,0,0,0,0,0,0,0,0,1,1,1,NA,NA,NA,24.4
BNL20558,BNL20558,20220328,Schefflera morototoni,PA-PNM,NA,0,0,0,0,0,0,0,0,0,1,1,1,NA,NA,NA,22.5
BNL20559,BNL20559,20220328,Luehea seemannii,PA-PNM,NA,0,0,0,0,0,0,0,0,1,0,1,1,NA,NA,NA,22.9
BNL20560,BNL20560,20220328,Schefflera morototoni,PA-PNM,NA,0,0,0,0,0,0,0,0,1,0,1,1,NA,NA,NA,22.5
BNL20561,BNL20561,20220328,Schefflera morototoni,PA-PNM,NA,0,0,0,0,0,0,0,0,1,0,1,1,NA,NA,NA,23.1
BNL20562,BNL20562,20220328,Luehea seemannii,PA-PNM,NA,0,0,0,0,0,0,0,0,1,0,1,1,NA,NA,NA,23.6
BNL20563,BNL20563,20220328,Schefflera morototoni,PA-PNM,NA,0,0,0,0,0,0,0,0,1,0,1,1,NA,NA,NA,22.8
BNL20564,BNL20564,20220328,Schefflera morototoni,PA-PNM,NA,0,0,0,0,0,0,0,0,1,0,1,1,NA,NA,NA,22.4
BNL20565,BNL20565,20220328,Schefflera morototoni,PA-PNM,NA,0,0,0,0,0,0,0,0,0,1,1,1,NA,NA,NA,22.9
BNL20566,BNL20566,20220328,Schefflera morototoni,PA-PNM,NA,0,0,0,0,0,0,0,0,0,1,1,1,NA,NA,NA,22.5
BNL20567,BNL20567,20220328,Schefflera morototoni,PA-PNM,NA,0,0,0,0,0,0,0,1,0,0,1,1,NA,NA,NA,23.1
BNL20568,BNL20568,20220328,Luehea seemannii,PA-PNM,NA,0,0,0,0,0,0,0,1,0,0,1,1,NA,NA,NA,22.7
BNL20569,BNL20569,20220328,Schefflera morototoni,PA-PNM,NA,0,0,0,0,0,0,0,1,0,0,1,1,NA,NA,NA,22.4
BNL20570,BNL20570,20220328,Schefflera morototoni,PA-PNM,NA,0,0,0,0,0,0,0,1,0,0,1,1,NA,NA,NA,22.6
BNL20571,BNL20571,20220328,Schefflera morototoni,PA-PNM,NA,0,0,0,0,0,0,0,1,0,0,1,1,NA,NA,NA,23.1
BNL20572,BNL20572,20220329,Chrysophyllum cainito,PA-PNM,NA,0,0,0,0,0,0,0,0,1,0,1,1,NA,NA,NA,22.8
BNL20573,BNL20573,20220329,Chrysophyllum cainito,PA-PNM,NA,0,0,0,0,0,0,0,0,1,0,1,1,NA,NA,NA,23.5
BNL20574,BNL20574,20220329,Calycophyllum candidissimum,PA-PNM,NA,0,0,0,0,0,0,0,1,0,0,1,1,NA,NA,NA,22.8
BNL20575,BNL20575,20220329,Luehea seemannii,PA-PNM,NA,0,0,0,0,0,0,0,0,0,1,1,1,NA,NA,NA,22.8
BNL20576,BNL20576,20220329,Luehea seemannii,PA-PNM,NA,0,0,0,0,0,0,0,0,0,1,1,1,NA,NA,NA,24
BNL20577,BNL20577,20220329,Calycophyllum candidissimum,PA-PNM,NA,0,0,0,0,0,0,0,1,0,0,1,1,NA,NA,NA,22.4
BNL20578,BNL20578,20220329,Luehea seemannii,PA-PNM,NA,0,0,0,0,0,0,0,0,1,0,1,1,NA,NA,NA,23.9
BNL20579,BNL20579,20220329,Luehea seemannii,PA-PNM,NA,0,0,0,0,0,0,0,0,1,0,1,1,NA,NA,NA,23.5
BNL20580,BNL20580,20220329,Luehea seemannii,PA-PNM,NA,0,0,0,0,0,0,0,0,0,1,1,1,NA,NA,NA,22.9
BNL20581,BNL20581,20220329,Luehea seemannii,PA-PNM,NA,0,0,0,0,0,0,0,0,0,1,1,1,NA,NA,NA,22.5
BNL20582,BNL20582,20220329,Calycophyllum candidissimum,PA-PNM,NA,0,0,0,0,0,0,0,1,0,0,1,1,NA,NA,NA,22.5
BNL20583,BNL20583,20220329,Calycophyllum candidissimum,PA-PNM,NA,0,0,0,0,0,0,0,1,0,0,1,1,NA,NA,NA,22.8
BNL20584,BNL20584,20220329,Chrysophyllum cainito,PA-PNM,NA,0,0,0,0,0,0,0,1,0,0,1,1,NA,NA,NA,22.9
BNL20585,BNL20585,20220329,Chrysophyllum cainito,PA-PNM,NA,0,0,0,0,0,0,0,1,0,0,1,1,NA,NA,NA,23
BNL20586,BNL20586,20220329,Chrysophyllum cainito,PA-PNM,NA,0,0,0,0,0,0,0,1,0,0,1,1,NA,NA,NA,23.2
BNL20587,BNL20587,20220329,Chrysophyllum cainito,PA-PNM,NA,0,0,0,0,0,0,0,1,0,0,1,1,NA,NA,NA,23.5
BNL20588,BNL20588,20220329,Chrysophyllum cainito,PA-PNM,NA,0,0,0,0,0,0,0,1,0,0,1,1,NA,NA,NA,22.6
BNL20589,BNL20589,20220329,Luehea seemannii,PA-PNM,NA,0,0,0,0,0,0,0,1,0,0,1,1,NA,NA,NA,22.6
BNL20590,BNL20590,20220329,Calycophyllum candidissimum,PA-PNM,NA,0,0,0,0,0,0,0,1,0,0,1,1,NA,NA,NA,22.6
BNL20591,BNL20591,20220331,Cinnamomum triplinerve,PA-PNM,NA,0,0,0,0,0,0,0,1,0,0,1,1,NA,NA,NA,22.2
BNL20592,BNL20592,20220331,Cinnamomum triplinerve,PA-PNM,NA,0,0,0,0,0,0,0,1,0,0,1,1,NA,NA,NA,22.4
