Site,Plot,USDA_Species,Tree_Plant_Number,Leaf_Number,Canopy_Position,Leaf_Age,Sample_Name,Rep,Date,LiCor,Area_Corrected,Absorption_Corrected,QC,Obs,HHMMSS,Tleaf,Photo,Ci,CO2S,VpdA,RH_S,Tair,PARi,Press,Cond,BLCond,Trmmol,Ebal,FCnt,FTime,DCnt,Fo,Fm,Fo_Prime,Fm_Prime,Fs,Fv_over_Fm,Fv_Prime_over_Fm_Prime,PhiPS2,Adark,RedAbs,BlueAbs,Perc_Blue,LeafAbs,PhiCO2,qP,qN,NPQ,ParIn_at_Fs,PS2_over_1,ETR,VpdL,CTleaf,Area,BLC_1,StmRat,TBlk,CO2R,H2OR,H2OS,RH_R,Flow,PARo,CsMch,HsMch,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R_W_m2,Tl_minus_Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,CndCO2,Ci_Pa,Ci_over_Ca,RHsfc,C2sfc,Ahs_over_Cs,Fv,PARabs,Fv_Prime,qP_Fo,qN_Fo
KARE,Plot1,Peach,,5,Top,na,KARE_Plot1_Peach_L5T_GE,1,20140409,PSC0570,Yes,Yes,0,3,13:45:20,27.91518021,2.152078504,71.84356689,98.4098053,1.049011722,79.13717651,22.65054131,1999.36731,100.4720001,0.14329056,9.289719582,2.30351262,0,3,1589.499999,3,0,0,508.1342773,827.2064819,642.9320068,-9999,0.385722563,0.222767204,-1,0.916214241,0.961995973,10.0534544,0.920816887,0.001712108,0.577532209,1.627928913,-1,1999.36731,0.5,205.0629121,1.591431361,27.91518021,2,4.644859791,1,20.38241768,99.99925995,20.23850822,21.7442112,73.65722656,299.3186035,1.125541925,-0.135818005,-0.118880332,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.496593018,0.002303513,301.0651802,295.8005413,319.8987624,0.630769236,3.776115751,37.58376211,15.83955091,25.28286076,3.233696112,0.141113928,2.18468439,0.088389213,7.218266862,0.730044803,57.22669912,98.09706109,0.01255454,0,1841.051182,319.0722046,0.222767204,-9999
KARE,Plot1,Peach,,5,Top,na,KARE_Plot1_Peach_L5T_GE,1,20140409,PSC0570,Yes,Yes,0,4,13:47:55,27.81580544,-0.442108028,52.93077776,49.36302948,1.039963753,79.2243042,22.57120895,2000.009277,100.4695892,0.146643759,9.289719582,2.335944761,0,4,1744.5,4,0,0,503.0068359,785.5319214,632.6798096,-9999,0.359660859,0.194584214,-1,0.916214241,0.961995973,10.0534544,0.920816887,0.000302932,0.541021381,1.561672457,-1,2000.009277,0.5,179.1772617,1.577699066,27.81580544,2,4.644859791,1,20.31075668,49.14468384,20.13717651,21.66409111,73.64046478,299.3407288,1.247431159,-0.13839674,-0.12952143,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.496703644,0.002335945,300.9658054,295.721209,320.0014772,0.626630798,3.754281401,37.367341,15.70324989,25.19350719,3.216546088,0.144364873,2.176582335,0.090430059,5.317933499,1.072275716,57.37083857,49.42727747,-0.005131601,0,1841.642317,282.5250854,0.194584214,-9999
KARE,Plot1,Peach,,5,Top,na,KARE_Plot1_Peach_L5T_GE,1,20140409,PSC0570,Yes,Yes,0,5,13:53:07,27.89099503,18.00791644,146.1965107,387.5268555,1.045782864,79.2125473,22.6182785,1998.270996,100.4589539,0.124336712,9.289719582,1.999093207,0,5,2012.499999,5,0,0,500.6816406,938.1270142,663.9810181,-9999,0.466296532,0.29222695,-1,0.916214241,0.961995973,10.0534544,0.920816887,0.010330155,0.626697669,1.873699649,-1,1998.270996,0.5,268.8548837,1.588304194,27.89099503,2,4.644859791,1,20.32902527,400.076416,20.41849518,21.72516632,74.44827271,299.335083,1.494395614,-0.638030529,-0.123475134,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.496675415,0.001999093,301.040995,295.7682785,319.7233522,0.683367055,3.770791675,37.53564546,15.81047914,25.25463676,3.228270345,0.122694527,2.182487481,0.076829948,14.68674852,0.377255172,57.1658871,384.9099103,0.026744921,0,1840.041678,437.4453735,0.29222695,-9999
KARE,Plot1,Peach,,5,Top,na,KARE_Plot1_Peach_L5T_GE,1,20140409,PSC0570,Yes,Yes,0,6,13:55:52,28.11578178,35.69019994,493.377308,873.9973755,1.074632304,78.62117004,22.87488937,1999.340698,100.4567261,0.15986148,9.289719582,2.613247038,0,6,2221.499999,6,0,0,507.6362305,1064.982544,707.0978394,-9999,0.52333845,0.336047484,-1,0.916214241,0.961995973,10.03113937,0.920806671,0.019929427,0.642122673,2.097924616,-1,1999.340698,0.5,309.3327597,1.620362899,28.11578178,2,4.644859791,1,20.56180191,899.3718872,20.19369316,21.90163231,72.49010468,299.3095703,1.575116158,-1.73403883,-0.099314749,0.666666687,-1.355140209,7.355140209,1,0,0.159999996,111115,1.496547852,0.002613247,301.2657818,296.0248894,319.8945046,0.57674487,3.820529177,38.03159157,16.12995926,25.49533558,3.274798582,0.157157054,2.200166277,0.098462606,49.56306908,0.564506624,57.01745395,868.8108067,0.02342241,0,1841.006252,557.3463135,0.336047484,-9999
KARE,Plot1,Peach,,5,Top,na,KARE_Plot1_Peach_L5T_GE,1,20140409,PSC0570,Yes,Yes,0,7,13:58:30,28.16751099,40.63906333,677.4137588,1171.269653,1.090736104,78.09555817,22.97814751,2000.021362,100.4570084,0.140397335,9.289719582,2.317702056,0,7,2378.499999,7,0,0,500.8505859,1062.022949,701.0473633,-9999,0.52839947,0.339894337,-1,0.916214241,0.961995973,10.0534544,0.920816887,0.022609608,0.643252607,2.120438668,-1,2000.021362,0.5,312.9837881,1.6328892,28.16751099,2,4.644859791,1,20.67890167,1200.237305,20.37690163,21.89161873,72.69199371,299.3250427,1.524472356,-2.538604259,-0.091696799,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.496625214,0.002317702,301.317511,296.1281475,320.0034108,0.63136463,3.832055725,38.14622581,16.25460708,25.57282925,3.28990263,0.138307074,2.199166526,0.086627319,68.05095964,0.578358499,56.72399465,1165.363906,0.019781031,0,1841.653445,561.1723633,0.339894337,-9999
KARE,Plot1,Peach,,5,Top,na,KARE_Plot1_Peach_L5T_GE,1,20140409,PSC0570,Yes,Yes,0,8,14:00:59,28.30023575,43.27602471,943.8257169,1468.873657,1.113000488,77.60597992,23.10835648,1999.594727,100.4535522,0.142511736,9.289719582,2.390332286,0,8,2520.999999,8,0,0,495.3044434,1045.874634,693.5919189,-9999,0.526420828,0.336830729,-1,0.916214241,0.961995973,10.0534544,0.920816887,0.024046582,0.639850687,2.111579348,-1,1999.594727,0.5,310.0965732,1.659103813,28.30023575,2,4.644859791,1,20.80327415,1500.134277,20.36512947,21.92720032,72.07740784,299.3358459,1.378845811,-3.220611095,-0.090842307,0.666666687,-1.355140209,7.355140209,1,0,0.159999996,111115,1.49667923,0.002390332,301.4502357,296.2583565,319.9351491,0.617839289,3.861768976,38.44332917,16.51612886,25.70429611,3.315665651,0.140358524,2.202665163,0.087915022,94.81064597,0.642550646,56.36985509,1462.584702,0.016679125,0,1841.260591,550.5701904,0.336830729,-9999
KARE,Plot1,Peach,,5,Top,na,KARE_Plot1_Peach_L5T_GE,2,20140409,PSC0570,Yes,Yes,0,9,14:05:45,30.61428642,16.30212233,202.2614989,388.1343384,1.759871574,61.62200546,27.74381256,1999.591553,100.4427414,0.150570718,9.289719582,3.219267758,0,9,2813.999998,9,0,0,508.3935547,950.6971436,649.2276611,-9999,0.465241315,0.317103595,-1,0.916214241,0.961995973,10.03113937,0.920806671,0.009397009,0.681589501,1.870002353,-1,1999.591553,0.5,291.9314745,2.109348631,30.61428642,2,4.644859791,1,27.097929,399.8614197,20.83442688,22.93603897,55.97563171,299.335022,37.94420624,-0.591979504,-0.137568533,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.49667511,0.003219268,303.7642864,300.8938126,319.9346413,0.57324136,4.413107262,43.93654734,21.00050837,29.17904949,4.063630205,0.148169145,2.303758631,0.092818529,20.31569943,0.521112097,51.33792168,385.7652825,0.021694982,0,1841.237241,442.3035889,0.317103595,-9999
KARE,Plot1,Peach,,5,Top,na,KARE_Plot1_Peach_L5T_GE,2,20140409,PSC0570,Yes,Yes,0,10,14:08:20,30.56108856,9.274554708,137.9436416,242.6286469,1.806987825,60.19647217,27.73929596,1999.908081,100.4351501,0.153627084,9.289719582,3.345669804,0,10,2968.999999,10,0,0,507.4638672,887.7888794,637.5552979,-9999,0.428395783,0.281861586,-1,0.916214241,0.961995973,10.0534544,0.920816887,0.0055793,0.657946686,1.749462251,-1,1999.908081,0.5,259.5309797,2.149830403,30.56108856,2,4.644859791,1,27.09670448,249.3687439,20.21559334,22.40122795,54.32324219,299.2927246,36.88008499,-0.151992321,-0.126103461,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.496463623,0.00334567,303.7110886,300.889296,319.9852858,0.553582881,4.399701095,43.80638739,21.40515944,29.15019226,4.056858517,0.151127835,2.249870693,0.094676303,13.85439036,0.568538148,50.28609828,241.2808506,0.01932939,0,1841.549133,380.3250122,0.281861586,-9999
KARE,Plot1,Peach,,5,Top,na,KARE_Plot1_Peach_L5T_GE,2,20140409,PSC0570,Yes,Yes,0,11,14:11:18,30.44400978,1.548139758,79.60508526,98.77154541,1.849300912,58.7018013,27.72540283,1999.906616,100.4340591,0.157305824,9.289719582,3.467957563,0,11,3147.499999,11,0,0,499.1760254,813.6509399,620.9752197,-9999,0.386498557,0.236803905,-1,0.916214241,0.961995973,10.0534544,0.920816887,0.001383695,0.61269027,1.629988017,-1,1999.906616,0.5,218.0428537,2.178094432,30.44400978,2,4.644859791,1,27.09697342,100.0348892,19.56082726,21.82752609,52.60585785,299.3128662,36.18711853,0.113701344,-0.119624197,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.496564331,0.003467958,303.5940098,300.8754028,319.9850514,0.537092231,4.370321479,43.51433683,21.68681074,29.08470631,4.041527958,0.154686468,2.192227047,0.096911012,7.995061841,0.805951602,49.33633505,98.54656675,0.007750604,0,1841.547785,314.4749146,0.236803905,-9999
KARE,Plot1,Peach,,5,Top,na,KARE_Plot1_Peach_L5T_GE,2,20140409,PSC0570,Yes,Yes,0,12,14:14:06,30.54906082,-0.966022989,58.62912488,50.01682281,1.844374632,59.14397812,27.78437805,1998.598999,100.4281693,0.148381376,9.289719582,3.278690052,0,12,3315.999999,12,0,0,495.5227051,773.663208,612.3345947,-9999,0.35951109,0.208525637,-1,0.916214241,0.961995973,10.0534544,0.920816887,1.85E-05,0.580025604,1.561307282,-1,1998.598999,0.5,191.8794221,2.180313982,30.54906082,2,4.644859791,1,27.09453201,49.48087311,19.9265213,22.06911659,53.40193939,299.2942505,7.293158054,0.178242207,-0.12939173,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.496471252,0.00327869,303.6990608,300.9343781,319.7758327,0.567216993,4.396674958,43.77930008,21.71018349,29.16671944,4.060735608,0.146048594,2.216360976,0.091487129,5.888015677,1.172188108,49.52780945,50.15720714,-0.009539008,0,1840.343709,278.1405029,0.208525637,-9999
KARE,Plot1,Peach,,5,Top,na,KARE_Plot1_Peach_L5T_GE,2,20140409,PSC0570,Yes,Yes,0,13,14:20:26,30.66840744,19.35219905,180.644424,387.5970154,1.746463657,62.07980347,27.88898277,1999.539307,100.4247894,0.159318645,9.289719582,3.367231585,0,13,3685.999999,13,0,0,504.8762207,980.2423706,661.6081543,-9999,0.484947564,0.325056563,-1,0.916214241,0.961995973,10.0534544,0.920816887,0.011053711,0.670292187,1.94154989,-1,1999.539307,0.5,299.248626,2.086157188,30.66840744,2,4.644859791,1,27.09773254,401.3997803,21.10977745,23.30724716,56.22675705,299.3215942,4.605076313,-0.360026836,-0.12624079,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.496607971,0.003367232,303.8184074,301.0389828,319.9262819,0.551371124,4.426782576,44.08057613,20.77332897,29.27869511,4.087089045,0.1566324,2.340625388,0.0981331,18.14117824,0.466062474,52.05325608,384.7847164,0.026179443,0,1841.20956,475.3661499,0.325056563,-9999
KARE,Plot1,Peach,,5,Top,na,KARE_Plot1_Peach_L5T_GE,2,20140409,PSC0570,Yes,Yes,0,14,14:24:32,30.75765991,39.70466937,449.3478783,871.5154419,1.71722231,63.09329987,27.96507072,1997.938599,100.4244385,0.161266992,9.289719582,3.366226129,0,14,3936.999996,14,0,0,517.9020996,1126.935059,713.3564453,-9999,0.540433057,0.366994185,-1,0.916214241,0.961995973,10.0534544,0.920816887,0.022125282,0.679074272,2.175961556,-1,1997.938599,0.5,337.5861336,2.059996863,30.75765991,2,4.644859791,1,27.09811211,900.0078125,21.59729767,23.79319954,57.2703476,299.296875,4.323310852,-1.419536114,-0.127064764,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.496484375,0.003366226,303.9076599,301.1150707,319.6701686,0.549768999,4.449415566,44.30610351,20.51290397,29.36136532,4.106641014,0.158515211,2.389418703,0.099315616,45.12550836,0.515593708,52.8877068,865.7454826,0.024255268,0,1839.735601,609.032959,0.366994185,-9999
KARE,Plot1,Peach,,5,Top,na,KARE_Plot1_Peach_L5T_GE,2,20140409,PSC0570,Yes,Yes,0,15,14:27:39,30.85860443,45.14421877,682.611337,1166.754517,1.701749957,63.78923035,28.0144062,2001.067749,100.4225845,0.161861677,9.289719582,3.367060165,0,15,4100.499998,15,0,0,507.6606445,1107.490845,698.6580811,-9999,0.541611882,0.369152274,-1,0.916214241,0.961995973,10.0534544,0.920816887,0.025042762,0.681580827,2.181557418,-1,2001.067749,0.5,340.1031232,2.052402113,30.85860443,2,4.644859791,1,27.0910759,1199.546387,21.92968941,24.12537766,57.9836731,299.2982788,4.141322136,-1.752910137,-0.126812994,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.496491394,0.00336706,304.0086044,301.1644062,320.1708327,0.549036522,4.47513489,44.56303242,20.43765477,29.43650532,4.124482734,0.159089739,2.422732777,0.099676467,68.54959469,0.585051377,53.31986495,1160.194071,0.02074725,0,1842.616975,599.8302002,0.369152274,-9999
KARE,Plot1,Peach,,5,Top,na,KARE_Plot1_Peach_L5T_GE,2,20140409,PSC0570,Yes,Yes,0,16,14:31:53,30.95720482,48.34156822,927.3372429,1464.190308,1.706732408,63.95712662,28.03154564,2000.786499,100.4109421,0.158175007,9.289719582,3.319005324,0,16,4382.999999,16,0,0,500.8520508,1087.952271,683.6455078,-9999,0.539637846,0.371621783,-1,0.916214241,0.961995973,10.0534544,0.920816887,0.026781748,0.688650334,2.172202887,-1,2000.786499,0.5,342.3301817,2.068844538,30.95720482,2,4.644859791,1,27.09355736,1499.743164,22.05157471,24.21586037,58.24097824,299.2796021,4.291546345,-2.190165997,-0.142493308,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.49639801,0.003319005,304.1072048,301.1815456,320.1258327,0.553322198,4.500381891,44.81963616,20.6037758,29.49437523,4.138269761,0.155526869,2.431537353,0.097438793,93.11480618,0.633344749,53.18319635,1457.165218,0.017643566,0,1842.357996,587.1002197,0.371621783,-9999
KARE,Plot1,Peach,,5,Top,na,KARE_Plot1_Peach_L5T_GE,3,20140409,PSC0570,Yes,Yes,0,17,14:41:55,33.07961273,18.21447619,182.8843877,387.186615,2.392365608,53.01477432,31.77255821,2000.435303,100.3959198,0.153801339,9.289719582,4.033660595,0,17,4979.999998,17,0,0,514.6384277,1007.020325,655.3273315,-9999,0.488949314,0.349241206,-1,0.916214241,0.961995973,10.03113937,0.920806671,0.010431231,0.714268732,1.956753073,-1,2000.435303,0.5,321.6536258,2.575657772,33.07961273,2,4.644859791,1,31.96416473,400.401947,22.26400757,24.89237404,47.41698456,299.2926025,4.043041706,-0.271800518,-0.177960455,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.496463013,0.004033661,306.2296127,304.9225582,320.0696413,0.502204652,5.07475056,50.54737852,25.65500448,32.42608547,4.891458395,0.151296462,2.499092788,0.094782191,18.36084632,0.47234171,48.11514586,384.5396521,0.022790684,0,1842.014171,492.381897,0.349241206,-9999
KARE,Plot1,Peach,,5,Top,na,KARE_Plot1_Peach_L5T_GE,3,20140409,PSC0570,Yes,Yes,0,18,14:45:14,33.2338028,9.981375962,128.233294,243.0721893,2.425341951,52.76459503,31.82478333,2000.075684,100.3884201,0.151642736,9.289719582,4.054049366,0,18,5183,18,0,0,503.6193848,915.4135132,630.1990967,-9999,0.449844931,0.311568938,-1,0.916214241,0.961995973,10.03113937,0.920806671,0.005962685,0.692614092,1.817669337,-1,2000.075684,0.5,286.9056135,2.62418303,33.2338028,2,4.644859791,1,31.96739006,250.4006805,22.2084446,24.850214,47.1553154,299.2922363,3.74227643,0.171696186,-0.174746573,0.666666687,-1.355140209,7.355140209,1,0,0.159999996,111115,1.496461182,0.004054049,306.3838028,304.9747833,320.0121022,0.493295693,5.118856753,50.99051014,26.14029613,32.52929306,4.920015674,0.149207122,2.494673723,0.093470259,12.87313779,0.527552306,47.57021659,241.6216765,0.019651226,0,1841.683032,411.7941284,0.311568938,-9999
KARE,Plot1,Peach,,5,Top,na,KARE_Plot1_Peach_L5T_GE,3,20140409,PSC0570,Yes,Yes,0,19,14:50:55,33.4226799,1.290234149,81.13204033,98.59139252,2.46654639,52.44586563,31.91624069,1998.685425,100.3792496,0.15537812,9.289719582,4.243491678,0,19,5524,19,0,0,494.6887207,828.9458618,609.5679932,-9999,0.40323157,0.264646799,-1,0.916214241,0.961995973,10.03113937,0.920806671,0.00124442,0.65631468,1.675691859,-1,1998.685425,0.5,243.5283642,2.68085388,33.4226799,2,4.644859791,1,31.96264839,99.73303223,22.06571388,24.83068466,46.60586166,299.3248901,3.389259577,0.442661762,-0.17541033,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.496624451,0.004243492,306.5726799,305.0662407,319.7896608,0.454226277,5.173339373,51.53793632,26.70725166,32.6694603,4.959031882,0.152822047,2.492485493,0.095740184,8.143973325,0.822912003,47.00846902,98.4038932,0.00616357,0,1840.402872,334.2571411,0.264646799,-9999
KARE,Plot1,Peach,,5,Top,na,KARE_Plot1_Peach_L5T_GE,3,20140409,PSC0570,Yes,Yes,0,20,14:58:36,33.37827301,-1.368869971,61.08728859,50.41717529,2.458016964,52.49227905,31.98217583,1998.629517,100.3601913,0.169561384,9.289719582,4.582707124,0,20,5984.499998,20,0,0,490.3781738,782.1587524,599.7351685,-9999,0.373045213,0.233230893,-1,0.916214241,0.961995973,10.00892353,0.9207965,-0.000200437,0.62520811,1.595011349,-1,1998.629517,0.5,214.6110283,2.656462552,33.37827301,2,4.644859791,1,31.96931839,49.65677261,21.96416092,24.95035362,46.2097168,299.2684937,3.73276186,0.47476244,-0.177687705,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.496342468,0.004582707,306.528273,305.1321758,319.7807155,0.400046152,5.160484815,51.41963906,26.46928544,32.68022442,4.962039228,0.166521929,2.504022264,0.104345079,6.130731972,1.211636476,47.43869671,50.61610212,-0.012829397,0,1840.331064,291.7805786,0.233230893,-9999
KARE,Plot1,Peach,,5,Top,na,KARE_Plot1_Peach_L5T_GE,3,20140409,PSC0570,Yes,Yes,0,21,15:05:03,33.20025253,20.23817047,189.0818527,385.6749573,2.404766574,53.08725739,31.99341774,1999.382324,100.3633499,0.178529508,9.289719582,4.67241481,0,21,6372,21,0,0,497.5651855,994.2189941,649.5195923,-9999,0.499541662,0.346703698,-1,0.916214241,0.961995973,10.00892353,0.9207965,0.011536062,0.694043609,1.998168327,-1,1999.382324,0.5,319.1449571,2.575215115,33.20025253,2,4.644859791,1,31.96634102,400.4035339,22.20487213,25.24842262,46.68789673,299.2849121,3.830925941,-0.008788586,-0.176293433,0.666666687,-1.355140209,7.355140209,1,0,0.159999996,111115,1.496424561,0.004672415,306.3502525,305.1434177,319.9011647,0.394145408,5.10923139,50.90734212,25.65891949,32.59683514,4.938782848,0.175163227,2.534016274,0.10977456,18.97688815,0.490262199,48.58960268,382.7339072,0.025693168,0,1841.024246,496.6538086,0.346703698,-9999
KARE,Plot1,Peach,,5,Top,na,KARE_Plot1_Peach_L5T_GE,3,20140409,PSC0570,Yes,Yes,0,22,15:08:22,33.15565872,42.31243806,459.7712662,868.0762329,2.417714852,52.68404007,32.02179337,1998.382935,100.3613968,0.181120494,9.289719582,4.742818935,0,22,6571.499997,22,0,0,522.6933594,1158.519775,711.2778931,-9999,0.548826554,0.386045963,-1,0.916214241,0.961995973,10.00892353,0.9207965,0.023538038,0.703402487,2.216442498,-1,1998.382935,0.5,355.1823626,2.577650551,33.15565872,2,4.644859791,1,31.96685219,899.1010132,22.00774574,25.09741402,46.19826126,299.3063354,3.880055189,-0.975768566,-0.171612799,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.496531677,0.004742819,306.3056587,305.1717934,319.7412624,0.384736916,5.096462077,50.78109951,25.68368549,32.58872604,4.936526378,0.177656743,2.518811527,0.111341551,46.14328648,0.529643882,48.43359551,861.9273077,0.023776292,0,1840.104012,635.826416,0.386045963,-9999
KARE,Plot1,Peach,,5,Top,na,KARE_Plot1_Peach_L5T_GE,3,20140409,PSC0570,Yes,Yes,0,23,15:11:30,33.29891586,48.98146908,669.2028462,1164.116211,2.476832447,51.8636055,32.10194397,2000.123169,100.3561859,0.175094852,9.289719582,4.711473352,0,23,6758.999998,23,0,0,513.4047852,1151.700195,696.7001953,-9999,0.554220111,0.395068093,-1,0.916214241,0.961995973,10.00892353,0.9207965,0.027138674,0.712836083,2.243259566,-1,2000.123169,0.5,363.7997204,2.646726116,33.29891586,2,4.644859791,1,31.96480942,1200.50769,21.75032616,24.8201561,45.44896317,299.3347473,3.851499796,-1.165587902,-0.152123511,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.496673737,0.004711473,306.4489159,305.251944,320.0196999,0.388164134,5.137582315,51.19347919,26.3733231,32.70042992,4.967688647,0.171855675,2.4908562,0.107696195,67.15864525,0.574859142,47.43838314,1156.998129,0.02008302,0,1841.706413,638.2954102,0.395068093,-9999
KARE,Plot1,Peach,,5,Top,na,KARE_Plot1_Peach_L5T_GE,3,20140409,PSC0570,Yes,Yes,0,24,15:14:20,33.46370316,53.16564629,894.4354055,1460.762085,2.527554844,51.29000092,32.18294144,1998.754272,100.3488312,0.168210145,9.289719582,4.639974971,0,24,6921.999999,24,0,0,505.3691406,1119.918457,678.7653198,-9999,0.548744699,0.393915409,-1,0.916214241,0.961995973,10.00892353,0.9207965,0.029430718,0.717848227,2.216040448,-1,1998.754272,0.5,362.4900074,2.710624218,33.46370316,2,4.644859791,1,31.96943855,1500.815063,21.63625145,24.66012764,45.00072098,299.3212891,3.887935162,-1.353942394,-0.14816004,0.666666687,-1.355140209,7.355140209,1,0,0.159999996,111115,1.496606445,0.004639975,306.6137032,305.3329414,319.8006764,0.395626078,5.185239203,51.67214349,27.01201585,32.8233223,5.00216983,0.165218512,2.474614985,0.103526246,89.75554751,0.61230738,46.61650833,1453.035951,0.017056679,0,1840.445938,614.5493164,0.393915409,-9999
KARE,Plot1,Peach,,5,Top,na,KARE_Plot1_Peach_L5T_GE,4,20140409,PSC0570,Yes,Yes,0,25,15:21:44,35.59798431,18.35865639,195.6422947,386.6323853,3.47446479,41.03383255,36.7647438,1997.948853,100.3410873,0.170369308,9.289719582,5.7145143,0,25,7367.499999,25,0,0,508.2849121,1019.373047,644.0519409,-9999,0.501374974,0.368188179,-1,0.916214241,0.961995973,9.98680687,0.920786375,0.010522816,0.734356915,2.005515062,-1,1997.948853,0.5,338.6749659,3.284030417,35.59798431,2,4.644859791,1,38.01203918,400.3752441,21.73309898,25.45414543,35.0352478,299.3274231,3.807189226,0.1564641,-0.222531378,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.496637115,0.005714514,308.7479843,309.9147438,319.6718093,0.328297777,5.838127047,58.18281625,32.72867082,36.18136406,6.028561419,0.167301081,2.55409663,0.104834575,19.63096058,0.506016315,42.35080775,383.9644698,0.020249372,0,1839.684081,511.0881348,0.368188179,-9999
KARE,Plot1,Peach,,5,Top,na,KARE_Plot1_Peach_L5T_GE,4,20140409,PSC0570,Yes,Yes,0,26,15:25:05,36.05077744,9.437712098,140.2880234,243.243988,3.597435781,40.37894821,36.99682236,1999.130005,100.3372421,0.166660505,9.289719582,5.862482995,0,26,7550.999999,26,0,0,495.5551758,925.7149048,616.6159668,-9999,0.464678409,0.33390295,-1,0.916214241,0.961995973,9.98680687,0.920786375,0.005670292,0.718567818,1.868035993,-1,1999.130005,0.5,307.3195458,3.440069135,36.05077744,2,4.644859791,1,38.01283264,250.502243,21.5510006,25.36846924,34.30269241,299.3481445,3.959189415,0.699707508,-0.221541464,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.496740723,0.005862483,309.2007774,310.1468224,319.8607936,0.291994021,5.985471375,59.65353689,34.28506765,36.5237999,6.142838022,0.163723258,2.54540224,0.102586937,14.07611337,0.576737886,41.0325014,241.8724815,0.016010624,0,1840.77167,430.159729,0.33390295,-9999
KARE,Plot1,Peach,,5,Top,na,KARE_Plot1_Peach_L5T_GE,4,20140409,PSC0570,Yes,Yes,0,27,15:27:30,36.18125534,0.473869705,88.08954791,98.00392151,3.600506567,40.70183945,37.04718399,2000.557739,100.3335648,0.168449471,9.289719582,5.953633788,0,27,7718.999998,27,0,0,493.6359863,842.5040894,597.4381104,-9999,0.414084759,0.290878088,-1,0.916214241,0.961995973,9.964785576,0.920776293,0.000800118,0.702460262,1.706731504,-1,2000.557739,0.5,267.9083386,3.455707271,36.18125534,2,4.644859791,1,38.00941467,98.71037292,21.76682091,25.64264679,34.54985428,299.3409424,3.810391665,0.903404713,-0.222052634,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.496704712,0.005953634,309.3312553,310.197184,320.0892311,0.272862552,6.028525433,60.08483251,34.44218572,36.61421967,6.17332473,0.165449395,2.572818162,0.103671289,8.83833836,0.898836971,41.17694008,97.93505785,0.001992392,0,1842.066139,348.868103,0.290878088,-9999
KARE,Plot1,Peach,,5,Top,na,KARE_Plot1_Peach_L5T_GE,4,20140409,PSC0570,Yes,Yes,0,28,15:30:37,36.13459778,-2.331979517,69.39139254,50.72350693,3.58604971,40.8047905,37.04465103,1999.30127,100.3287659,0.17153792,9.289719582,6.022978152,0,28,7865.499999,28,0,0,491.979248,786.8966064,590.4285278,-9999,0.374785399,0.249674579,-1,0.916214241,0.961995973,9.98680687,0.920786375,-0.000723536,0.666180111,1.599450809,-1,1999.30127,0.5,229.8166321,3.434129659,36.13459778,2,4.644859791,1,38.01151276,49.36938858,21.78399658,25.70518303,34.58023834,299.3051453,3.908439398,0.933132648,-0.224356711,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.496525726,0.006022978,309.2845978,310.194651,319.888196,0.262145982,6.013098949,59.93394713,34.2287641,36.5896244,6.165018999,0.168427841,2.57896929,0.105542473,6.961952775,1.368032235,41.41610172,51.0623947,-0.018914409,0,1840.929368,294.9173584,0.249674579,-9999
